time,ant_id,x,y,heading,orientation_angle,role,movement_cursor,last_path_distance,last_displacement
0,0,12.0,12.0,3.189518931083169,0.04792627749337619,forager,0,0.0,0.0
0,1,12.0,12.0,2.445261024140101,-0.6963316294496922,forager,0,0.0,0.0
0,2,12.0,12.0,2.696601363430543,-0.4449912901592503,forager,0,0.0,0.0
0,3,12.0,12.0,2.7866964783196466,-0.35489617527014694,forager,0,0.0,0.0
0,4,12.0,12.0,5.960993550863972,-0.3221917563156138,forager,0,0.0,0.0
0,5,12.0,12.0,4.527236334947788,1.3856436813579949,forager,0,0.0,0.0
0,6,12.0,12.0,3.872628091406023,0.7310354378162298,forager,0,0.0,0.0
0,7,12.0,12.0,1.0337691604860213,1.0337691604860213,forager,0,0.0,0.0
0,8,12.0,12.0,4.179577680743021,1.037985027153228,forager,0,0.0,0.0
0,9,12.0,12.0,0.30179948178283617,0.3017994817828362,forager,0,0.0,0.0
25,0,1.366968979897893,9.752896266422644,-1.0722782972552953,-1.0722782972552953,forager,25,0.6,0.6000000000000001
25,1,1.0978525287201895,2.850161954735006,-2.3503517191487333,0.7912409344410598,forager,25,0.6,0.6000000000000001
25,2,7.9946149257786665,25.12911323770543,1.7238519275403794,-1.4177407260494137,forager,25,0.6,0.6000000000000018
25,3,1.8697787878471885,18.66811818697097,-2.9555682398173806,0.18602441377241252,forager,25,0.6,0.6000000000000001
25,4,24.415492918032502,17.044261065868614,0.34110525201932707,0.34110525201932695,forager,25,0.6,0.599999999999999
25,5,11.619868933039971,0.7403443666635556,0.4473763137710522,0.447376313771052,forager,25,0.6,0.6000000000000005
25,6,0.9813204214160087,14.447696133302548,0.27118075257682595,0.27118075257682595,forager,25,0.6,0.6
25,7,17.90126717600843,24.358240978205753,2.0277373052149366,-1.1138553483748566,forager,25,0.6,0.5999999999999986
25,8,11.596714326520605,21.754062693333648,0.8159771366292837,0.8159771366292836,forager,25,0.6,0.6000000000000006
25,9,22.828934193556204,21.310329152683423,0.36878569233760505,0.36878569233760494,forager,25,0.6,0.6000000000000003
50,0,11.88153777107273,13.174665775551123,1.6007854081353694,-1.540807245454424,forager,50,0.6,0.6000000000000009
50,1,10.57924970342067,5.260361099450036,0.7298852429177699,0.7298852429177698,forager,50,0.6,0.5999999999999998
50,2,2.343515155849254,37.380688035602496,1.7455079052690061,-1.3960847483207868,forager,50,0.6,0.6000000000000012
50,3,10.571183376664262,14.323436941415535,-0.35836170924074745,-0.3583617092407474,forager,50,0.6,0.6000000000000005
50,4,37.54158463211137,12.993075590774588,0.41651005907482025,0.4165100590748203,forager,50,0.6,0.5999999999999999
50,5,17.067198124524737,10.089301562850514,0.7328549226474638,0.7328549226474639,forager,50,0.6,0.5999999999999993
50,6,14.710723189991548,11.406329103604476,0.20775089076920883,0.20775089076920894,forager,50,0.6,0.5999999999999992
50,7,23.290855106051033,34.56114019839365,0.30443751445056644,0.30443751445056644,forager,50,0.6,0.5999999999999999
50,8,25.51327142512985,21.38386757279188,-0.5362947817914308,-0.5362947817914308,forager,50,0.6,0.6000000000000004
50,9,30.418911045557874,28.60462982848388,-0.6131004528119082,-0.6131004528119082,transporter,49,0.6000000000000008,0.6000000000000008
75,0,25.231948739350475,12.286900074840442,-0.5343597690634861,-0.534359769063486,forager,75,0.6,0.6000000000000011
75,1,24.52238269055363,4.332842473515785,-0.6568455075062425,-0.6568455075062425,forager,75,0.6,0.6000000000000012
75,2,3.4781189809453616,41.785799289097454,0.314351358429531,0.314351358429531,forager,75,0.6,0.599999999999999
75,3,17.85291107578886,2.0595402774058087,-0.9214540121549009,-0.9214540121549009,forager,75,0.6,0.6000000000000004
75,4,38.024116515746854,12.056759245221066,3.0404110216034916,-0.10118163198630192,forager,75,0.6,0.5999999999999994
75,5,26.356006044141438,20.59506792950826,0.7031680699111575,0.7031680699111575,forager,75,0.6,0.5999999999999981
75,6,25.294767232317298,12.955782779679708,-0.8811115523456835,-0.8811115523456835,forager,75,0.6,0.6000000000000003
75,7,23.973534261576305,42.447191253200515,-2.463124764293295,0.6784678892964982,forager,75,0.6,0.600000000000002
75,8,38.14271977874853,16.2013139452184,-1.07945709350609,-1.07945709350609,forager,75,0.6,0.5999999999999986
75,9,21.380808193490978,20.099584815984347,-2.299964702318561,0.8416279512712319,transporter,49,0.6,0.600000000000002
100,0,37.569302216056684,6.5190831346577855,-0.4498887818891112,-0.4498887818891113,forager,100,0.6,0.6000000000000018
100,1,32.75164769586768,9.233481530279015,1.6689499744252503,-1.4726426791645428,forager,100,0.6,0.5999999999999993
100,2,16.992071616961997,42.15049172136538,-1.0226140538539399,-1.0226140538539399,forager,100,0.6,0.600000000000002
100,3,22.238769254767753,10.09303061674419,1.2351502109366248,1.2351502109366246,forager,100,0.6,0.5999999999999995
