time,ant_id,from_role,to_role,reason,x,y
3873,38,forager,follower,pheromone_sensed,15.822277480617885,164.0291255079296
3896,72,forager,follower,pheromone_sensed,119.79249737873783,136.4037786590756
3899,99,forager,follower,pheromone_sensed,14.457701920889127,171.8389202672303
3925,84,follower,transporter,food_reached_from_trail,240.74076653272817,236.7192446316928
3942,93,forager,follower,pheromone_sensed,4.5595410956144615,191.46548212442806
3995,71,forager,follower,pheromone_sensed,44.783122008480674,63.29874363716878
4015,18,follower,transporter,food_reached_from_trail,242.88548312235065,238.24601140478723
4021,42,forager,follower,pheromone_sensed,15.902919035799474,160.18312253956017
4049,80,forager,follower,pheromone_sensed,195.6503287338419,181.87677679387093
4051,6,follower,transporter,food_reached_from_trail,242.98788534404702,238.78585091142452
4075,52,forager,follower,pheromone_sensed,128.66747295129494,152.84109608333316
4088,8,follower,transporter,food_reached_from_trail,239.85593294259468,236.4483658337725
4103,73,follower,transporter,food_reached_from_trail,237.08074762705417,237.97767939168585
4128,89,forager,follower,pheromone_sensed,124.4199809538864,138.4351459995355
4149,92,follower,transporter,food_reached_from_trail,236.99661549750272,238.4947014855958
4154,2,forager,follower,pheromone_sensed,109.82499843315429,131.87045690194245
4173,74,forager,follower,pheromone_sensed,105.2374984923904,193.754000907213
4207,27,follower,transporter,food_reached_from_trail,241.25521806864748,236.67497135429252
4231,51,follower,transporter,food_reached_from_trail,243.24643224726879,238.54108224585926
4234,29,follower,transporter,food_reached_from_trail,239.9818454393231,236.51999251496773
4277,43,forager,follower,pheromone_sensed,92.3597695853575,197.02446202647943
4287,94,follower,transporter,food_reached_from_trail,240.9154265396076,236.525615213313
4374,25,follower,transporter,food_reached_from_trail,243.0006270987281,239.07082084196165
4467,5,follower,transporter,food_reached_from_trail,242.95492979358323,237.9759843187276
4492,69,follower,transporter,food_reached_from_trail,243.3123324271475,238.80173149934393
4562,63,transporter,follower,food_deposited_at_nest,92.2534049451885,91.0182827456124
4569,98,follower,transporter,food_reached_from_trail,242.98654449598908,238.3287324476876
4694,20,follower,transporter,food_reached_from_trail,242.87418535550884,238.3147022391135
4707,13,forager,follower,pheromone_sensed,52.38363877749384,247.0198396880894
4736,4,follower,transporter,food_reached_from_trail,239.31726229186197,243.09207827588222
