time,role,sample_count,orientation_order_phi,nematic_order_psi,folded_vector_x,folded_vector_y,sample_too_small,interpretation_warning
380,follower,0,,,,,True,insufficient sample; do not over-interpret
381,forager,100,-0.061576817169898594,0.6787899243290753,0.677050795019061,-0.048559060274363575,False,
381,transporter,0,,,,,True,insufficient sample; do not over-interpret
381,follower,0,,,,,True,insufficient sample; do not over-interpret
382,forager,100,-0.08679969783563538,0.6740351180579466,0.6700011696789139,-0.07363268978026852,False,
382,transporter,0,,,,,True,insufficient sample; do not over-interpret
382,follower,0,,,,,True,insufficient sample; do not over-interpret
383,forager,100,0.03498641731057422,0.6370556302884874,0.6364285091350738,0.028260021981047413,False,
383,transporter,0,,,,,True,insufficient sample; do not over-interpret
383,follower,0,,,,,True,insufficient sample; do not over-interpret
384,forager,100,0.02042163677346399,0.6588590493716362,0.6587360973853847,0.012727959002489114,False,
384,transporter,0,,,,,True,insufficient sample; do not over-interpret
384,follower,0,,,,,True,insufficient sample; do not over-interpret
385,forager,100,0.07027090887694473,0.6441190577498861,0.6421976651193428,0.049714378924667374,False,
385,transporter,0,,,,,True,insufficient sample; do not over-interpret
385,follower,0,,,,,True,insufficient sample; do not over-interpret
386,forager,100,0.031069789857160725,0.635974388056984,0.6359185981404952,0.008423704854912424,False,
386,transporter,0,,,,,True,insufficient sample; do not over-interpret
386,follower,0,,,,,True,insufficient sample; do not over-interpret
387,forager,100,-0.03828830476903553,0.6524479768767099,0.6511284202813051,-0.041474604669409595,False,
387,transporter,0,,,,,True,insufficient sample; do not over-interpret
387,follower,0,,,,,True,insufficient sample; do not over-interpret
388,forager,100,-0.044271022784421986,0.607182187666067,0.6067131568294427,-0.023861147269212624,False,
388,transporter,0,,,,,True,insufficient sample; do not over-interpret
388,follower,0,,,,,True,insufficient sample; do not over-interpret
389,forager,100,-0.10791359604094382,0.6472132460727829,0.6414901570296467,-0.08587994134923309,False,
389,transporter,0,,,,,True,insufficient sample; do not over-interpret
389,follower,0,,,,,True,insufficient sample; do not over-interpret
390,forager,100,0.09674482222170268,0.6319143436387451,0.6269718270824062,0.0788800718897706,False,
390,transporter,0,,,,,True,insufficient sample; do not over-interpret
390,follower,0,,,,,True,insufficient sample; do not over-interpret
391,forager,100,-0.010863990197322794,0.6424539087138003,0.6424384854189604,-0.004451659716570088,False,
391,transporter,0,,,,,True,insufficient sample; do not over-interpret
391,follower,0,,,,,True,insufficient sample; do not over-interpret
392,forager,100,0.015071427978835405,0.666246800343526,0.6660046759054632,0.01796025166987435,False,
392,transporter,0,,,,,True,insufficient sample; do not over-interpret
392,follower,0,,,,,True,insufficient sample; do not over-interpret
393,forager,100,-0.002177753047641562,0.669264937478216,0.669232123679176,0.006627305152214753,False,
393,transporter,0,,,,,True,insufficient sample; do not over-interpret
393,follower,0,,,,,True,insufficient sample; do not over-interpret
394,forager,100,0.059177069111564576,0.6627991144474984,0.6605285549016183,0.0548150916442533,False,
394,transporter,0,,,,,True,insufficient sample; do not over-interpret
394,follower,0,,,,,True,insufficient sample; do not over-interpret
395,forager,100,0.01706834582835749,0.6244455332353771,0.6242328256292705,0.01629734286659117,False,
395,transporter,0,,,,,True,insufficient sample; do not over-interpret
395,follower,0,,,,,True,insufficient sample; do not over-interpret
396,forager,100,-0.0538110651799239,0.6418243251112444,0.6412647803732793,-0.02679450983530464,False,
396,transporter,0,,,,,True,insufficient sample; do not over-interpret
396,follower,0,,,,,True,insufficient sample; do not over-interpret
397,forager,100,0.08483735863054907,0.6618181968862717,0.658438160733728,0.06680205250874695,False,
397,transporter,0,,,,,True,insufficient sample; do not over-interpret
397,follower,0,,,,,True,insufficient sample; do not over-interpret
398,forager,100,0.013468071346084591,0.6944001877705057,0.6943391518197913,0.00920668376161319,False,
398,transporter,0,,,,,True,insufficient sample; do not over-interpret
398,follower,0,,,,,True,insufficient sample; do not over-interpret
399,forager,100,0.10953479360079196,0.6935750879497636,0.6894359237835357,0.07566048916881984,False,
399,transporter,0,,,,,True,insufficient sample; do not over-interpret
399,follower,0,,,,,True,insufficient sample; do not over-interpret
400,forager,100,-0.04984494005003197,0.6701276294080903,0.6692026057021976,-0.03519818486081285,False,
400,transporter,0,,,,,True,insufficient sample; do not over-interpret
400,follower,0,,,,,True,insufficient sample; do not over-interpret
401,forager,100,0.021905413909217714,0.7145848642897388,0.7145213801651343,0.009524996529973134,False,
401,transporter,0,,,,,True,insufficient sample; do not over-interpret
401,follower,0,,,,,True,insufficient sample; do not over-interpret
402,forager,100,-0.01875131637167167,0.6780325304705924,0.6778875350879753,-0.014021488819092763,False,
402,transporter,0,,,,,True,insufficient sample; do not over-interpret
402,follower,0,,,,,True,insufficient sample; do not over-interpret
403,forager,100,0.030496392410317208,0.6740851192748476,0.6735089786791063,0.027864021002228664,False,
403,transporter,0,,,,,True,insufficient sample; do not over-interpret
403,follower,0,,,,,True,insufficient sample; do not over-interpret
404,forager,100,-0.05543917742763025,0.6265802864051614,0.6255524392935458,-0.03587479624288851,False,
404,transporter,0,,,,,True,insufficient sample; do not over-interpret
404,follower,0,,,,,True,insufficient sample; do not over-interpret
405,forager,100,0.06638587116627276,0.6649527002536034,0.662557538682724,0.05638795535616761,False,
405,transporter,0,,,,,True,insufficient sample; do not over-interpret
405,follower,0,,,,,True,insufficient sample; do not over-interpret
406,forager,100,0.019476186311855326,0.6450290815068428,0.6449333209703575,0.011114292226997455,False,
406,transporter,0,,,,,True,insufficient sample; do not over-interpret
406,follower,0,,,,,True,insufficient sample; do not over-interpret
407,forager,100,0.04923465667072282,0.655920708346779,0.6546882298610049,0.04019076162010664,False,
407,transporter,0,,,,,True,insufficient sample; do not over-interpret
407,follower,0,,,,,True,insufficient sample; do not over-interpret
408,forager,100,0.06888303991626417,0.620768939921285,0.6186830448064655,0.050846502731229634,False,
408,transporter,0,,,,,True,insufficient sample; do not over-interpret
408,follower,0,,,,,True,insufficient sample; do not over-interpret
409,forager,100,-0.05850394224161315,0.6578462692809998,0.657449996182776,-0.022830167020797067,False,
409,transporter,0,,,,,True,insufficient sample; do not over-interpret
409,follower,0,,,,,True,insufficient sample; do not over-interpret
410,forager,100,0.018614104313074267,0.6250409324841449,0.6246301307465739,0.02265760455492528,False,
410,transporter,0,,,,,True,insufficient sample; do not over-interpret
410,follower,0,,,,,True,insufficient sample; do not over-interpret
411,forager,100,0.049555992031769545,0.6668678387426415,0.665506444363324,0.0425897506469308,False,
411,transporter,0,,,,,True,insufficient sample; do not over-interpret
411,follower,0,,,,,True,insufficient sample; do not over-interpret
412,forager,100,0.004169759289633946,0.6226671220570738,0.6225093939241458,0.014014255850076367,False,
412,transporter,0,,,,,True,insufficient sample; do not over-interpret
412,follower,0,,,,,True,insufficient sample; do not over-interpret
413,forager,100,0.11010630180337529,0.6181176176960854,0.6121077794593993,0.08598520588780006,False,
413,transporter,0,,,,,True,insufficient sample; do not over-interpret
413,follower,0,,,,,True,insufficient sample; do not over-interpret
414,forager,100,0.13266972954360123,0.6233322535921647,0.6151786794478855,0.1004902518707285,False,
414,transporter,0,,,,,True,insufficient sample; do not over-interpret
414,follower,0,,,,,True,insufficient sample; do not over-interpret
415,forager,100,0.14767229072513507,0.6026304040319966,0.5928788535875579,0.10797253739942708,False,
415,transporter,0,,,,,True,insufficient sample; do not over-interpret
415,follower,0,,,,,True,insufficient sample; do not over-interpret
416,forager,100,0.11335693173581216,0.5927329144107705,0.5855055701743411,0.0922796571336582,False,
416,transporter,0,,,,,True,insufficient sample; do not over-interpret
416,follower,0,,,,,True,insufficient sample; do not over-interpret
417,forager,100,-0.043127782872923855,0.5876711444730695,0.5874424019591534,-0.01639507324618266,False,
417,transporter,0,,,,,True,insufficient sample; do not over-interpret
417,follower,0,,,,,True,insufficient sample; do not over-interpret
418,forager,100,0.0936226925319434,0.6093057965428383,0.6057847642943579,0.0654092734215259,False,
418,transporter,0,,,,,True,insufficient sample; do not over-interpret
418,follower,0,,,,,True,insufficient sample; do not over-interpret
419,forager,100,-0.07271559260413277,0.6400450933509264,0.6372590813079948,-0.05965387508860189,False,
419,transporter,0,,,,,True,insufficient sample; do not over-interpret
419,follower,0,,,,,True,insufficient sample; do not over-interpret
420,forager,100,0.015387982436300787,0.65962743106886,0.6596197444300091,0.0031844272001684327,False,
420,transporter,0,,,,,True,insufficient sample; do not over-interpret
420,follower,0,,,,,True,insufficient sample; do not over-interpret
421,forager,100,-0.019630421515553286,0.6262763496037255,0.6258300368668742,-0.023639607191631648,False,
421,transporter,0,,,,,True,insufficient sample; do not over-interpret
421,follower,0,,,,,True,insufficient sample; do not over-interpret
422,forager,100,-0.06593117835588659,0.6507240477186156,0.6484580517449521,-0.05425809991549814,False,
422,transporter,0,,,,,True,insufficient sample; do not over-interpret
422,follower,0,,,,,True,insufficient sample; do not over-interpret
423,forager,100,0.014545148962334675,0.6654208717247407,0.6653573311244303,0.009195566643171633,False,
423,transporter,0,,,,,True,insufficient sample; do not over-interpret
423,follower,0,,,,,True,insufficient sample; do not over-interpret
424,forager,100,-0.023056640814745153,0.6614065167602013,0.6606339089621435,-0.031959642398826066,False,
424,transporter,0,,,,,True,insufficient sample; do not over-interpret
424,follower,0,,,,,True,insufficient sample; do not over-interpret
425,forager,100,-0.024869962388636018,0.5962386216153908,0.5957616646627373,-0.023843926356731132,False,
425,transporter,0,,,,,True,insufficient sample; do not over-interpret
425,follower,0,,,,,True,insufficient sample; do not over-interpret
426,forager,100,-0.05849028421073926,0.6318622226095157,0.6299839795302028,-0.04868319932303348,False,
426,transporter,0,,,,,True,insufficient sample; do not over-interpret
426,follower,0,,,,,True,insufficient sample; do not over-interpret
427,forager,100,-0.06432356801817908,0.6065645344006707,0.6044103995636761,-0.05107448768200979,False,
427,transporter,0,,,,,True,insufficient sample; do not over-interpret
427,follower,0,,,,,True,insufficient sample; do not over-interpret
428,forager,100,-0.00014802744285024927,0.658070358015971,0.6580053036395279,-0.009252917459962819,False,
428,transporter,0,,,,,True,insufficient sample; do not over-interpret
428,follower,0,,,,,True,insufficient sample; do not over-interpret
429,forager,100,0.033691923232005046,0.6031949664722344,0.6028099471869667,0.021548437295692446,False,
429,transporter,0,,,,,True,insufficient sample; do not over-interpret
429,follower,0,,,,,True,insufficient sample; do not over-interpret
430,forager,100,0.036512834300299585,0.6383421220362621,0.6378397253526739,0.025320930626334937,False,
430,transporter,0,,,,,True,insufficient sample; do not over-interpret
430,follower,0,,,,,True,insufficient sample; do not over-interpret
431,forager,100,0.16872307410117898,0.6418164041925263,0.6297390118089228,0.12392366076155784,False,
431,transporter,0,,,,,True,insufficient sample; do not over-interpret
431,follower,0,,,,,True,insufficient sample; do not over-interpret
432,forager,100,-0.031127970978129707,0.6365445774527024,0.6360098380659492,-0.026086106795850775,False,
432,transporter,0,,,,,True,insufficient sample; do not over-interpret
432,follower,0,,,,,True,insufficient sample; do not over-interpret
433,forager,100,-0.1264277810194527,0.6646026168729445,0.6603933075646654,-0.07468144132357864,False,
433,transporter,0,,,,,True,insufficient sample; do not over-interpret
433,follower,0,,,,,True,insufficient sample; do not over-interpret
434,forager,100,-0.14877097501268405,0.6693497708603049,0.6612900676323012,-0.10355946215391984,False,
434,transporter,0,,,,,True,insufficient sample; do not over-interpret
434,follower,0,,,,,True,insufficient sample; do not over-interpret
435,forager,100,0.07801671063626019,0.675033787340023,0.6731551914017309,0.050325960890125296,False,
435,transporter,0,,,,,True,insufficient sample; do not over-interpret
435,follower,0,,,,,True,insufficient sample; do not over-interpret
436,forager,100,0.015829726983840095,0.6476385898452357,0.6475744510667998,0.00911446006401128,False,
436,transporter,0,,,,,True,insufficient sample; do not over-interpret
436,follower,0,,,,,True,insufficient sample; do not over-interpret
437,forager,100,0.1810822853220409,0.6810002144652822,0.6658299401451285,0.14293978770130816,False,
437,transporter,0,,,,,True,insufficient sample; do not over-interpret
437,follower,0,,,,,True,insufficient sample; do not over-interpret
438,forager,100,-0.03610379038953723,0.6443270633254642,0.6439934614103724,-0.020731285399222487,False,
438,transporter,0,,,,,True,insufficient sample; do not over-interpret
438,follower,0,,,,,True,insufficient sample; do not over-interpret
439,forager,100,-0.03963147434198865,0.6524234813356332,0.6522405349333306,-0.015449387948723086,False,
439,transporter,0,,,,,True,insufficient sample; do not over-interpret
439,follower,0,,,,,True,insufficient sample; do not over-interpret
440,forager,100,-0.02833271526121352,0.649022120684198,0.6488653713650976,-0.01426334395040648,False,
440,transporter,0,,,,,True,insufficient sample; do not over-interpret
440,follower,0,,,,,True,insufficient sample; do not over-interpret
441,forager,100,-0.003216763797195186,0.6782327636821163,0.6782327132665685,-0.00026150898644195506,False,
441,transporter,0,,,,,True,insufficient sample; do not over-interpret
441,follower,0,,,,,True,insufficient sample; do not over-interpret
442,forager,100,-0.01963277353392225,0.6671990480300227,0.6667727938496292,-0.02384556717984511,False,
442,transporter,0,,,,,True,insufficient sample; do not over-interpret
442,follower,0,,,,,True,insufficient sample; do not over-interpret
443,forager,100,-0.08489443108881117,0.6674806448784416,0.6634416417347972,-0.07331847856834693,False,
443,transporter,0,,,,,True,insufficient sample; do not over-interpret
443,follower,0,,,,,True,insufficient sample; do not over-interpret
444,forager,100,-0.014966139516181184,0.6359748963719891,0.6358193407469086,-0.014065374062883258,False,
444,transporter,0,,,,,True,insufficient sample; do not over-interpret
444,follower,0,,,,,True,insufficient sample; do not over-interpret
445,forager,100,0.0027794871170303947,0.643489483814166,0.6434785716039064,-0.003747487961037036,False,
445,transporter,0,,,,,True,insufficient sample; do not over-interpret
445,follower,0,,,,,True,insufficient sample; do not over-interpret
446,forager,100,0.08294958128746734,0.6501705632030411,0.6462873945344019,0.0709532587108871,False,
446,transporter,0,,,,,True,insufficient sample; do not over-interpret
446,follower,0,,,,,True,insufficient sample; do not over-interpret
447,forager,100,-0.06620968894568638,0.6498538264880056,0.646413740650639,-0.06677777848320107,False,
447,transporter,0,,,,,True,insufficient sample; do not over-interpret
447,follower,0,,,,,True,insufficient sample; do not over-interpret
448,forager,100,0.07707533652804202,0.6400907105859475,0.63725458820582,0.06018893244653694,False,
448,transporter,0,,,,,True,insufficient sample; do not over-interpret
448,follower,0,,,,,True,insufficient sample; do not over-interpret
449,forager,100,-0.01141834013964468,0.6447838658832369,0.6447834926742942,-0.0006937420776960268,False,
449,transporter,0,,,,,True,insufficient sample; do not over-interpret
449,follower,0,,,,,True,insufficient sample; do not over-interpret
450,forager,100,0.01793238065389668,0.6582121838793732,0.6578058102145428,0.023125636320818533,False,
450,transporter,0,,,,,True,insufficient sample; do not over-interpret
450,follower,0,,,,,True,insufficient sample; do not over-interpret
451,forager,100,0.07201421913779558,0.6378703859361934,0.6348921484669924,0.06156775998324769,False,
451,transporter,0,,,,,True,insufficient sample; do not over-interpret
451,follower,0,,,,,True,insufficient sample; do not over-interpret
452,forager,100,0.06242673800469244,0.603655024261253,0.6017321380452517,0.048143767606451046,False,
452,transporter,0,,,,,True,insufficient sample; do not over-interpret
452,follower,0,,,,,True,insufficient sample; do not over-interpret
453,forager,100,0.010270523098535662,0.6807157794307147,0.6802169909347704,0.026054128456194106,False,
453,transporter,0,,,,,True,insufficient sample; do not over-interpret
453,follower,0,,,,,True,insufficient sample; do not over-interpret
454,forager,100,-0.0025606788316179063,0.6208178301881394,0.6208173107130491,-0.00080311800314534,False,
454,transporter,0,,,,,True,insufficient sample; do not over-interpret
454,follower,0,,,,,True,insufficient sample; do not over-interpret
455,forager,100,0.030788266827701024,0.6931984763642022,0.6927130290284108,0.0259381388679953,False,
455,transporter,0,,,,,True,insufficient sample; do not over-interpret
455,follower,0,,,,,True,insufficient sample; do not over-interpret
456,forager,100,-0.0997157700215413,0.6445251603762626,0.6413611592019167,-0.06378515364268297,False,
456,transporter,0,,,,,True,insufficient sample; do not over-interpret
456,follower,0,,,,,True,insufficient sample; do not over-interpret
457,forager,100,-0.14510316408024143,0.6404284064524822,0.6326098151500517,-0.09976655535340122,False,
457,transporter,0,,,,,True,insufficient sample; do not over-interpret
457,follower,0,,,,,True,insufficient sample; do not over-interpret
458,forager,100,0.049711668997190116,0.6392808540205158,0.638380124232701,0.03392384562282552,False,
458,transporter,0,,,,,True,insufficient sample; do not over-interpret
458,follower,0,,,,,True,insufficient sample; do not over-interpret
459,forager,100,0.04445017685909027,0.6281654235594966,0.6276856593842574,0.02454612716971506,False,
459,transporter,0,,,,,True,insufficient sample; do not over-interpret
459,follower,0,,,,,True,insufficient sample; do not over-interpret
460,forager,100,0.015413279279671892,0.6541985400669452,0.6540108321535871,0.015670394107837812,False,
460,transporter,0,,,,,True,insufficient sample; do not over-interpret
460,follower,0,,,,,True,insufficient sample; do not over-interpret
461,forager,100,-0.0447503691109295,0.6258423240144749,0.6254321643080109,-0.02265441186251178,False,
461,transporter,0,,,,,True,insufficient sample; do not over-interpret
461,follower,0,,,,,True,insufficient sample; do not over-interpret
462,forager,100,0.07077637172117253,0.6398406939442716,0.6372847174425418,0.05713407513267967,False,
462,transporter,0,,,,,True,insufficient sample; do not over-interpret
462,follower,0,,,,,True,insufficient sample; do not over-interpret
463,forager,100,-0.06480937612739102,0.6154363835409973,0.6146461970637048,-0.031176828272721453,False,
463,transporter,0,,,,,True,insufficient sample; do not over-interpret
463,follower,0,,,,,True,insufficient sample; do not over-interpret
464,forager,100,0.1736400075206308,0.6648366603845319,0.6481050233167472,0.14821492415696846,False,
464,transporter,0,,,,,True,insufficient sample; do not over-interpret
464,follower,0,,,,,True,insufficient sample; do not over-interpret
465,forager,100,-0.007146845419818875,0.6315036352011497,0.6314493697573915,0.008278569034553207,False,
465,transporter,0,,,,,True,insufficient sample; do not over-interpret
465,follower,0,,,,,True,insufficient sample; do not over-interpret
466,forager,100,0.1519862834018655,0.6797917166115751,0.6688948215965931,0.12122910382813996,False,
466,transporter,0,,,,,True,insufficient sample; do not over-interpret
466,follower,0,,,,,True,insufficient sample; do not over-interpret
467,forager,100,0.02729137889355036,0.6281783689621487,0.6276355229832735,0.026109644223125904,False,
467,transporter,0,,,,,True,insufficient sample; do not over-interpret
467,follower,0,,,,,True,insufficient sample; do not over-interpret
468,forager,100,0.0871463987898165,0.6614210393227451,0.6571800833121435,0.07478054129668008,False,
468,transporter,0,,,,,True,insufficient sample; do not over-interpret
468,follower,0,,,,,True,insufficient sample; do not over-interpret
469,forager,100,0.014083815244042413,0.6532272129967882,0.6531847305281586,0.007449805662444808,False,
469,transporter,0,,,,,True,insufficient sample; do not over-interpret
469,follower,0,,,,,True,insufficient sample; do not over-interpret
470,forager,100,0.02391083605867131,0.6517162851625155,0.6514384325806662,0.01902852865762065,False,
470,transporter,0,,,,,True,insufficient sample; do not over-interpret
470,follower,0,,,,,True,insufficient sample; do not over-interpret
471,forager,100,-0.2141165183575248,0.6459620612161037,0.6285295859407916,-0.14905550686792604,False,
471,transporter,0,,,,,True,insufficient sample; do not over-interpret
471,follower,0,,,,,True,insufficient sample; do not over-interpret
472,forager,100,0.10184308279035653,0.6209783553796238,0.6174654915533582,0.06595820336206908,False,
472,transporter,0,,,,,True,insufficient sample; do not over-interpret
472,follower,0,,,,,True,insufficient sample; do not over-interpret
473,forager,100,-0.13237909704070966,0.6416488751774805,0.6343895589493225,-0.0962453454075058,False,
473,transporter,0,,,,,True,insufficient sample; do not over-interpret
473,follower,0,,,,,True,insufficient sample; do not over-interpret
474,forager,100,0.029023717581929977,0.6347610164093551,0.6344379751233363,0.02024854746490308,False,
474,transporter,0,,,,,True,insufficient sample; do not over-interpret
474,follower,0,,,,,True,insufficient sample; do not over-interpret
475,forager,100,-0.054495477704328346,0.6043799258542054,0.6023698690057926,-0.049250743034792606,False,
475,transporter,0,,,,,True,insufficient sample; do not over-interpret
475,follower,0,,,,,True,insufficient sample; do not over-interpret
476,forager,100,-0.06823465328057227,0.6319379250200825,0.6291648886155162,-0.059136148100061854,False,
476,transporter,0,,,,,True,insufficient sample; do not over-interpret
476,follower,0,,,,,True,insufficient sample; do not over-interpret
477,forager,100,0.011867964224808174,0.6144682179566593,0.6144662586245844,-0.0015517379733591785,False,
477,transporter,0,,,,,True,insufficient sample; do not over-interpret
477,follower,0,,,,,True,insufficient sample; do not over-interpret
478,forager,100,-0.17010003855459374,0.6167246801795645,0.6040541777629265,-0.12436993796629822,False,
478,transporter,0,,,,,True,insufficient sample; do not over-interpret
478,follower,0,,,,,True,insufficient sample; do not over-interpret
479,forager,100,0.0012788216773802685,0.5905092060573708,0.5904363266265318,-0.009277210694699604,False,
479,transporter,0,,,,,True,insufficient sample; do not over-interpret
479,follower,0,,,,,True,insufficient sample; do not over-interpret
480,forager,100,-0.08956783808101587,0.6504987020902108,0.6475413540305281,-0.06195769719218846,False,
480,transporter,0,,,,,True,insufficient sample; do not over-interpret
480,follower,0,,,,,True,insufficient sample; do not over-interpret
481,forager,100,0.06728571100149694,0.6185500122658183,0.617119138618703,0.042048619769904455,False,
481,transporter,0,,,,,True,insufficient sample; do not over-interpret
481,follower,0,,,,,True,insufficient sample; do not over-interpret
482,forager,100,0.04222866579748164,0.647725848363929,0.6474344910172587,0.0194256140184718,False,
482,transporter,0,,,,,True,insufficient sample; do not over-interpret
482,follower,0,,,,,True,insufficient sample; do not over-interpret
483,forager,100,-0.10234319271737911,0.6403835629670015,0.6359368837983616,-0.0753351680368525,False,
483,transporter,0,,,,,True,insufficient sample; do not over-interpret
483,follower,0,,,,,True,insufficient sample; do not over-interpret
484,forager,100,-0.025425072487559833,0.6172870391963002,0.6166494358720302,-0.028049278037797106,False,
484,transporter,0,,,,,True,insufficient sample; do not over-interpret
484,follower,0,,,,,True,insufficient sample; do not over-interpret
485,forager,100,-0.19771135777688592,0.6191312017974142,0.6038244411228816,-0.13681918484536504,False,
485,transporter,0,,,,,True,insufficient sample; do not over-interpret
485,follower,0,,,,,True,insufficient sample; do not over-interpret
486,forager,100,-0.12304043091609686,0.6476953581136814,0.6386484902489046,-0.10787670195554183,False,
486,transporter,0,,,,,True,insufficient sample; do not over-interpret
486,follower,0,,,,,True,insufficient sample; do not over-interpret
487,forager,100,-0.038230630201625274,0.6072763000221966,0.6053197727557114,-0.04870808228233653,False,
487,transporter,0,,,,,True,insufficient sample; do not over-interpret
487,follower,0,,,,,True,insufficient sample; do not over-interpret
488,forager,100,-0.21859131724084663,0.6792982221300955,0.6555427675219901,-0.17807232951449423,False,
488,transporter,0,,,,,True,insufficient sample; do not over-interpret
488,follower,0,,,,,True,insufficient sample; do not over-interpret
489,forager,100,-0.13730177766443605,0.6274185629791484,0.6142908462470867,-0.12767462311617636,False,
489,transporter,0,,,,,True,insufficient sample; do not over-interpret
489,follower,0,,,,,True,insufficient sample; do not over-interpret
490,forager,100,-0.20505622282708585,0.708922243807595,0.6868419030990013,-0.17555326232382418,False,
490,transporter,0,,,,,True,insufficient sample; do not over-interpret
490,follower,0,,,,,True,insufficient sample; do not over-interpret
491,forager,100,-0.20636643058487125,0.6980395706958262,0.6814002327351804,-0.1515023600002834,False,
491,transporter,0,,,,,True,insufficient sample; do not over-interpret
491,follower,0,,,,,True,insufficient sample; do not over-interpret
492,forager,100,-0.10436866453173332,0.6749628119711337,0.6672773699865789,-0.1015662790879644,False,
492,transporter,0,,,,,True,insufficient sample; do not over-interpret
492,follower,0,,,,,True,insufficient sample; do not over-interpret
493,forager,100,-0.11439083628639228,0.6782863304363161,0.6725235115194229,-0.0882296577707751,False,
493,transporter,0,,,,,True,insufficient sample; do not over-interpret
493,follower,0,,,,,True,insufficient sample; do not over-interpret
494,forager,100,-0.014390061127504811,0.6710793499576234,0.6706370434472885,-0.024360827075986354,False,
494,transporter,0,,,,,True,insufficient sample; do not over-interpret
494,follower,0,,,,,True,insufficient sample; do not over-interpret
495,forager,100,-0.008477530768506516,0.7042653968813438,0.704140222373381,-0.013277668485173906,False,
495,transporter,0,,,,,True,insufficient sample; do not over-interpret
495,follower,0,,,,,True,insufficient sample; do not over-interpret
496,forager,100,0.0045594929025474865,0.6470077829910514,0.646913216910857,-0.011061692322697554,False,
496,transporter,0,,,,,True,insufficient sample; do not over-interpret
496,follower,0,,,,,True,insufficient sample; do not over-interpret
497,forager,100,0.000197151030568834,0.65551302616285,0.6555043333209432,-0.0033758653176818097,False,
497,transporter,0,,,,,True,insufficient sample; do not over-interpret
497,follower,0,,,,,True,insufficient sample; do not over-interpret
498,forager,100,-0.10656165033500806,0.6383576288046688,0.6327200003863035,-0.08465142269492915,False,
498,transporter,0,,,,,True,insufficient sample; do not over-interpret
498,follower,0,,,,,True,insufficient sample; do not over-interpret
499,forager,100,0.08613123826581823,0.6549886906162617,0.6514417907181879,0.06807186012652917,False,
499,transporter,0,,,,,True,insufficient sample; do not over-interpret
499,follower,0,,,,,True,insufficient sample; do not over-interpret
500,forager,100,0.05108497151178756,0.6602239192027091,0.65904233253621,0.039481988458243,False,
500,transporter,0,,,,,True,insufficient sample; do not over-interpret
500,follower,0,,,,,True,insufficient sample; do not over-interpret
501,forager,100,0.013964985243978793,0.6532464399333701,0.653201981245652,0.007621219218539823,False,
501,transporter,0,,,,,True,insufficient sample; do not over-interpret
501,follower,0,,,,,True,insufficient sample; do not over-interpret
502,forager,100,0.016516994975630465,0.6238964772133412,0.6238198105469344,0.009780503484182074,False,
502,transporter,0,,,,,True,insufficient sample; do not over-interpret
502,follower,0,,,,,True,insufficient sample; do not over-interpret
503,forager,100,-0.18829457233520763,0.6567219494203514,0.6414290748770805,-0.14089876065033136,False,
503,transporter,0,,,,,True,insufficient sample; do not over-interpret
503,follower,0,,,,,True,insufficient sample; do not over-interpret
504,forager,100,-0.18578702376107203,0.6705061437432952,0.6553020070203046,-0.1419780560250952,False,
504,transporter,0,,,,,True,insufficient sample; do not over-interpret
504,follower,0,,,,,True,insufficient sample; do not over-interpret
505,forager,100,-0.019622759964290398,0.6365864649604628,0.6358853710459129,-0.029868415770845244,False,
505,transporter,0,,,,,True,insufficient sample; do not over-interpret
505,follower,0,,,,,True,insufficient sample; do not over-interpret
506,forager,100,-0.10946596760429847,0.6497463440175595,0.6435678808004736,-0.08939068388916281,False,
506,transporter,0,,,,,True,insufficient sample; do not over-interpret
506,follower,0,,,,,True,insufficient sample; do not over-interpret
507,forager,100,-0.2040765136431177,0.677306456819447,0.660194264274687,-0.15128638361768784,False,
507,transporter,0,,,,,True,insufficient sample; do not over-interpret
507,follower,0,,,,,True,insufficient sample; do not over-interpret
508,forager,100,-0.04197823433470751,0.5947275094633344,0.5933577056232072,-0.040341587599199126,False,
508,transporter,0,,,,,True,insufficient sample; do not over-interpret
508,follower,0,,,,,True,insufficient sample; do not over-interpret
509,forager,100,-0.04876073152664127,0.6319174797041462,0.6293476835872482,-0.0569314879394963,False,
509,transporter,0,,,,,True,insufficient sample; do not over-interpret
509,follower,0,,,,,True,insufficient sample; do not over-interpret
510,forager,100,-0.02415371991045559,0.584931772224187,0.5840281790871055,-0.032500218299697646,False,
510,transporter,0,,,,,True,insufficient sample; do not over-interpret
510,follower,0,,,,,True,insufficient sample; do not over-interpret
511,forager,100,-0.10074271589649747,0.6236323404821671,0.6176043328971272,-0.08649961897002796,False,
511,transporter,0,,,,,True,insufficient sample; do not over-interpret
511,follower,0,,,,,True,insufficient sample; do not over-interpret
512,forager,100,-0.12018159924440626,0.5849735071379416,0.5787154866565417,-0.08533691790277807,False,
512,transporter,0,,,,,True,insufficient sample; do not over-interpret
512,follower,0,,,,,True,insufficient sample; do not over-interpret
513,forager,100,-0.1643198639698049,0.6040058468388005,0.5900980422005234,-0.12886956043444026,False,
513,transporter,0,,,,,True,insufficient sample; do not over-interpret
513,follower,0,,,,,True,insufficient sample; do not over-interpret
514,forager,100,-0.04669570930180944,0.6075278673160832,0.6066331306532186,-0.03295989016218814,False,
514,transporter,0,,,,,True,insufficient sample; do not over-interpret
