time,sensing_steps,hit_count,miss_rate,mean_candidate_cell_count,mean_hit_axis_error_deg,mean_local_continuity_axis_change_deg
2361,52,5,0.9038461538461539,0.3076923076923077,35.6820169880134,16.918359766465443
2362,52,5,0.9038461538461539,0.28846153846153844,39.369006752597876,3.6869897645845513
2363,52,5,0.9038461538461539,0.28846153846153844,33.73801350519598,5.63099324740215
2364,52,6,0.8846153846153846,0.3076923076923077,30.922516881494644,18.000000000000206
2365,52,7,0.8653846153846154,0.36538461538461536,30.527152503711573,21.577483118505015
2366,52,7,0.8653846153846154,0.38461538461538464,38.57142857142877,8.044276067717192
2367,52,7,0.8653846153846154,0.38461538461538464,38.57142857142857,1.9628566034174847e-13
2368,52,7,0.8653846153846154,0.34615384615384615,42.59356660528726,4.022138033858689
2369,52,7,0.8653846153846154,0.36538461538461536,29.509293025296817,13.084273579990446
2370,52,6,0.8846153846153846,0.3269230769230769,20.615011254330078,11.927508529513064
2371,52,6,0.8846153846153846,0.3076923076923077,32.80750562716515,21.577483118505082
2372,52,6,0.8846153846153846,0.3076923076923077,19.914730330116946,12.892775297048198
2373,52,5,0.9038461538461539,0.28846153846153844,24.738013505196058,0.8403371090560221
2374,52,5,0.9038461538461539,0.28846153846153844,31.531423330009765,6.79340982481371
2375,52,5,0.9038461538461539,0.21153846153846154,30.369006752597983,29.43045492659388
2376,52,5,0.9038461538461539,0.2692307692307692,24.56954507340631,23.799461679191666
2377,52,5,0.9038461538461539,0.3076923076923077,32.682148834060555,9.88739623934575
2378,52,5,0.9038461538461539,0.28846153846153844,36.71250163489033,15.292339295633713
2379,52,5,0.9038461538461539,0.23076923076923078,41.63099324740246,11.656505117707926
2380,52,5,0.9038461538461539,0.23076923076923078,50.97435628364701,11.679203795305689
2381,52,5,0.9038461538461539,0.2692307692307692,57.686989764584055,17.97461997574179
2382,52,5,0.9038461538461539,0.28846153846153844,56.974488129694166,6.025511870305573
2383,52,5,0.9038461538461539,0.28846153846153844,54.292207449586314,8.682016988014036
2384,52,5,0.9038461538461539,0.28846153846153844,55.963678188737525,13.620183306445096
2385,52,5,0.9038461538461539,0.25,59.630993247401804,8.281397508629729
2386,52,5,0.9038461538461539,0.23076923076923078,50.97435628364732,8.656636963755028
2387,52,4,0.9230769230769231,0.17307692307692307,45.0,7.467945354559165
2388,52,3,0.9423076923076923,0.1346153846153846,45.0,0.0
2389,52,2,0.9615384615384616,0.11538461538461539,45.0,0.0
2390,52,2,0.9615384615384616,0.09615384615384616,45.0,0.0
2391,52,2,0.9615384615384616,0.07692307692307693,45.0,0.0
2392,52,3,0.9423076923076923,0.09615384615384616,45.0,0.0
2393,52,3,0.9423076923076923,0.11538461538461539,54.38498874566999,9.384988745669991
2394,52,3,0.9423076923076923,0.1346153846153846,63.76997749133972,9.384988745669853
2395,52,3,0.9423076923076923,0.11538461538461539,54.38498874567005,9.384988745670178
2396,52,3,0.9423076923076923,0.15384615384615385,35.615011254330064,18.769977491339976
2397,52,3,0.9423076923076923,0.15384615384615385,45.0,9.384988745669931
2398,52,3,0.9423076923076923,0.1346153846153846,54.38498874566999,9.384988745669991
2399,52,2,0.9615384615384616,0.11538461538461539,59.077483118504986,0.0
2400,52,2,0.9615384615384616,0.11538461538461539,59.07748311850503,16.845033762989992
2401,52,2,0.9615384615384616,0.11538461538461539,67.49999999999966,8.422516881494639
2402,52,2,0.9615384615384616,0.1346153846153846,64.8450861809612,2.6549138190391264
2403,52,2,0.9615384615384616,0.11538461538461539,59.07748311850503,11.077430700533766
2404,52,2,0.9615384615384616,0.11538461538461539,73.15496623701023,14.077483118505222
2405,52,2,0.9615384615384616,0.1346153846153846,78.92256929946632,22.612636825446124
2406,52,2,0.9615384615384616,0.1346153846153846,74.93622032423532,3.986348975230996
2407,52,2,0.9615384615384616,0.1346153846153846,74.93622032423542,13.282525588539096
2408,52,2,0.9615384615384616,0.1346153846153846,54.21747441146101,20.718745912774406
2409,52,2,0.9615384615384616,0.11538461538461539,44.99999999999986,9.217474411461152
2410,52,2,0.9615384615384616,0.11538461538461539,13.282525588539011,31.71747441146119
2411,52,3,0.9423076923076923,0.09615384615384616,30.000000000000114,9.217474411461156
2412,52,3,0.9423076923076923,0.15384615384615385,35.61501125433006,5.615011254330164
2413,52,3,0.9423076923076923,0.15384615384615385,45.0,9.384988745669949
2414,52,3,0.9423076923076923,0.1346153846153846,45.0,0.0
2415,52,2,0.9615384615384616,0.11538461538461539,45.0,0.0
2416,52,2,0.9615384615384616,0.11538461538461539,45.0,0.0
2417,52,2,0.9615384615384616,0.11538461538461539,45.0,0.0
2418,52,2,0.9615384615384616,0.09615384615384616,45.0,0.0
2419,52,2,0.9615384615384616,0.07692307692307693,45.0,0.0
2420,52,1,0.9807692307692307,0.057692307692307696,45.0,0.0
2421,52,1,0.9807692307692307,0.057692307692307696,45.0,0.0
2422,52,1,0.9807692307692307,0.057692307692307696,45.0,0.0
2423,52,1,0.9807692307692307,0.057692307692307696,45.0,0.0
2424,52,2,0.9615384615384616,0.07692307692307693,45.0,0.0
2425,52,2,0.9615384615384616,0.07692307692307693,45.0,0.0
2426,52,2,0.9615384615384616,0.11538461538461539,44.99999999999983,1.697952369010483e-13
2427,52,4,0.9230769230769231,0.15384615384615385,37.961258440747386,14.077483118505064
2428,52,4,0.9230769230769231,0.17307692307692307,45.0,7.038741559252619
2429,52,4,0.9230769230769231,0.23076923076923078,37.53205464544116,7.467945354558843
2430,52,5,0.9038461538461539,0.2692307692307692,30.369006752597862,10.82079620469383
2431,52,6,0.8846153846153846,0.3076923076923077,32.52136976362759,6.394650468950702
2432,52,6,0.8846153846153846,0.3269230769230769,32.807505627165035,0.2861358635376436
2433,52,6,0.8846153846153846,0.3269230769230769,35.32887539079215,2.5213697636273396
2434,52,6,0.8846153846153846,0.28846153846153844,45.0,9.67112460920785
2435,52,5,0.9038461538461539,0.2692307692307692,30.369006752597976,14.630993247402023
2436,52,5,0.9038461538461539,0.28846153846153844,31.430972280213666,1.0619655276156863
2437,52,5,0.9038461538461539,0.25,45.00000000000041,15.692958775017297
2438,52,5,0.9038461538461539,0.25,50.630993247402074,12.369006752598604
2439,52,4,0.9230769230769231,0.23076923076923078,45.0,7.038741559252592
2440,52,4,0.9230769230769231,0.23076923076923078,45.0,0.0
2441,52,4,0.9230769230769231,0.23076923076923078,30.922516881495127,14.077483118504873
2442,53,5,0.9056603773584906,0.24528301886792453,25.919286990175255,1.7811106216195694e-13
2443,53,4,0.9245283018867925,0.20754716981132076,45.0,14.07748311850505
2444,53,5,0.9056603773584906,0.2830188679245283,39.369006752597976,7.03874155925253
2445,53,5,0.9056603773584906,0.3018867924528302,31.43097228021349,10.061965527615214
2446,53,5,0.9056603773584906,0.2641509433962264,44.28749836510944,12.85652608489595
2447,53,5,0.9056603773584906,0.24528301886792453,40.430972280213346,10.59453959009189
2448,53,4,0.9245283018867925,0.18867924528301888,35.07745690951937,4.211258440747309
2449,53,4,0.9245283018867925,0.20754716981132076,25.820631397134548,2.6575659834875696
2450,53,4,0.9245283018867925,0.2641509433962264,38.79556707163724,35.47493567450269
2451,53,4,0.9245283018867925,0.20754716981132076,40.78874155925284,4.648088306654392
2452,53,4,0.9245283018867925,0.18867924528301888,26.28205464544132,22.07079620469417
2453,53,4,0.9245283018867925,0.20754716981132076,37.961258440747706,19.243313086188692
2454,53,4,0.9245283018867925,0.20754716981132076,33.75000000000034,4.2112584407477085
2455,53,4,0.9245283018867925,0.22641509433962265,34.17920379530628,7.993313086189264
2456,53,4,0.9245283018867925,0.20754716981132076,45.0,25.756686913811077
2457,53,4,0.9245283018867925,0.20754716981132076,33.75,11.25
2458,53,4,0.9245283018867925,0.22641509433962265,30.493313086188632,11.679203795306318
2459,53,4,0.9245283018867925,0.20754716981132076,26.28205464544116,4.211258440747472
2460,53,4,0.9245283018867925,0.18867924528301888,22.500000000000004,3.782054645441162
2461,53,4,0.9245283018867925,0.22641509433962265,23.025367731630016,14.602850850135253
2462,53,5,0.9056603773584906,0.20754716981132076,45.0,21.97463226836998
2463,53,5,0.9056603773584906,0.2641509433962264,24.73801350519628,27.000000000000217
2464,53,5,0.9056603773584906,0.24528301886792453,33.73801350519566,15.73801350519598
2465,53,7,0.8679245283018868,0.2830188679245283,34.54929053757004,14.630993247402392
2466,53,6,0.8867924528301887,0.2830188679245283,40.307505627164986,7.5000000000000595
2467,53,5,0.9056603773584906,0.2830188679245283,33.02551187030601,6.343494882291969
2468,53,5,0.9056603773584906,0.2641509433962264,35.68201698801363,2.6565051177079164
2469,53,4,0.9245283018867925,0.22641509433962265,40.96554446067788,15.681934304305074
2470,53,6,0.8867924528301887,0.32075471698113206,37.171234480913675,21.786175857812434
2471,53,6,0.8867924528301887,0.32075471698113206,39.71375426475645,7.500000000000337
2472,53,6,0.8867924528301887,0.33962264150943394,37.235014156677714,11.333757167104318
2473,53,5,0.9056603773584906,0.2641509433962264,43.86900675259788,14.925003269780593
2474,53,5,0.9056603773584906,0.24528301886792453,36.00000000000001,10.130993247402118
2475,53,5,0.9056603773584906,0.32075471698113206,35.428940686250435,12.622083054361273
2476,53,5,0.9056603773584906,0.32075471698113206,24.374975763031223,11.053964923219212
2477,53,5,0.9056603773584906,0.3018867924528302,32.48147866720526,10.230433959405278
2478,53,6,0.8867924528301887,0.3018867924528302,35.783063243881564,4.942879416164015
2479,53,6,0.8867924528301887,0.3018867924528302,27.99714265337998,13.400931844832172
2480,53,6,0.8867924528301887,0.33962264150943394,25.307505627165437,17.68963702621545
2481,53,7,0.8679245283018868,0.37735849056603776,28.120719108999,11.230022508659994
2482,53,8,0.8490566037735849,0.39622641509433965,43.78499782323908,20.30357376412899
2483,53,8,0.8490566037735849,0.41509433962264153,36.07023111802745,7.714766705211631
2484,54,9,0.8333333333333334,0.46296296296296297,28.873827611770835,12.930285216902417
2485,54,10,0.8148148148148148,0.48148148148148145,33.7734813509847,11.347737221787684
2486,54,10,0.8148148148148148,0.5185185185185185,36.29491525280801,8.083399429438792
2487,54,9,0.8333333333333334,0.5,35.58998084867536,7.937352596119991
2488,54,9,0.8333333333333334,0.46296296296296297,37.04832764699099,5.2016876345359515
2489,54,9,0.8333333333333334,0.4444444444444444,43.00189826566119,11.230187610002904
2490,54,9,0.8333333333333334,0.4444444444444444,36.37337947734292,20.00965486017834
2491,54,9,0.8333333333333334,0.5370370370370371,43.6540141490024,10.642461023163246
2492,54,9,0.8333333333333334,0.4444444444444444,31.871670418110064,14.474315432887314
2493,54,9,0.8333333333333334,0.48148148148148145,38.874405621363415,10.102431984469636
2494,54,9,0.8333333333333334,0.48148148148148145,40.45879336766565,11.310445065974749
2495,54,8,0.8518518518518519,0.42592592592592593,28.12500000000015,11.766142538623999
2496,54,9,0.8333333333333334,0.46296296296296297,37.217345362781565,15.587458887687795
2497,54,9,0.8333333333333334,0.46296296296296297,32.613904776152566,4.603440586629258
2498,54,9,0.8333333333333334,0.48148148148148145,31.871670418110106,1.922196055393031
2499,54,9,0.8333333333333334,0.46296296296296297,39.60416575839438,11.475836176504364
2500,54,9,0.8333333333333334,0.5185185185185185,37.40906225221995,3.3750652035253172
2501,55,10,0.8181818181818182,0.4909090909090909,35.03709084271067,10.598244938559077
2502,55,9,0.8363636363636363,0.38181818181818183,31.9171401659816,10.389718573076788
2503,55,8,0.8545454545454545,0.4,33.952421719388354,10.83604788115268
2504,55,8,0.8545454545454545,0.4,38.64182654173183,8.900663263091293
2505,55,8,0.8545454545454545,0.38181818181818183,44.14469412563858,7.503793120919005
2506,55,8,0.8545454545454545,0.36363636363636365,37.91962094261089,6.352383726492214
2507,55,8,0.8545454545454545,0.4,42.922529985987794,13.36910751214865
2508,55,8,0.8545454545454545,0.4,41.62671083656912,9.662017618190703
2509,55,8,0.8545454545454545,0.36363636363636365,41.4806292203738,7.1848231754478356
2510,55,8,0.8545454545454545,0.32727272727272727,44.99999999999968,10.558112338878866
2511,54,7,0.8703703703703703,0.3333333333333333,42.38048924381082,10.237632100954258
2512,54,7,0.8703703703703703,0.35185185185185186,46.145710236146165,3.7652209923361295
2513,54,7,0.8703703703703703,0.3333333333333333,43.26396076671857,2.8817494694276076
2514,54,7,0.8703703703703703,0.3888888888888889,47.54158412773556,7.062425885246763
2515,54,7,0.8703703703703703,0.35185185185185186,47.16117408310962,11.949391957309048
2516,54,7,0.8703703703703703,0.3148148148148148,40.97786196614164,10.996178906393485
2517,54,7,0.8703703703703703,0.35185185185185186,40.7326026545377,4.5676074778223335
2518,54,7,0.8703703703703703,0.35185185185185186,49.02213803385877,8.28953537932107
2519,54,7,0.8703703703703703,0.35185185185185186,45.000000000000036,13.64787161270995
2520,54,9,0.8333333333333334,0.37037037037037035,40.00000000000044,6.428571428571396
2521,54,9,0.8333333333333334,0.4074074074074074,40.78073809103378,10.780738091034246
2522,54,10,0.8148148148148148,0.42592592592592593,36.80199716530212,12.376311802026683
2523,54,11,0.7962962962962963,0.48148148148148145,40.90909090909097,10.932990412704712
2524,54,11,0.7962962962962963,0.5185185185185185,37.321372844451744,12.775918298997228
2525,54,11,0.7962962962962963,0.5,34.43796607977328,5.946140176131163
2526,54,11,0.7962962962962963,0.5185185185185185,40.920627283753895,8.897665856442405
2527,54,10,0.8148148148148148,0.5,42.80025430026264,21.000065923023577
2528,54,10,0.8148148148148148,0.5185185185185185,45.51541584053616,14.422822244640027
2529,54,10,0.8148148148148148,0.48148148148148145,52.73566517822893,13.194605621340116
2530,54,11,0.7962962962962963,0.48148148148148145,51.57387491618731,9.504402770422905
2531,54,11,0.7962962962962963,0.5185185185185185,48.58771806463908,11.167975033366472
2532,54,11,0.7962962962962963,0.5370370370370371,50.119084770365475,6.650451476091875
2533,54,11,0.7962962962962963,0.5185185185185185,49.09090909090915,4.0909090909091725
2534,54,11,0.7962962962962963,0.48148148148148145,44.99999999999995,14.329078631639875
2535,54,10,0.8148148148148148,0.5,46.68450337629896,7.315496623701037
2536,54,10,0.8148148148148148,0.5,42.18450337629889,4.500000000000178
2537,54,10,0.8148148148148148,0.5,48.6996797767137,8.459179883232263
2538,54,11,0.7962962962962963,0.5185185185185185,51.727028035995936,7.56193543192236
2539,54,11,0.7962962962962963,0.5555555555555556,46.23075486562106,13.678091352193555
2540,54,11,0.7962962962962963,0.5925925925925926,46.10126115081586,11.663120773518342
2541,54,11,0.7962962962962963,0.6481481481481481,41.546366534992934,12.424564582873227
2542,54,11,0.7962962962962963,0.6851851851851852,44.0636932959915,13.17690206781155
2543,54,11,0.7962962962962963,0.7592592592592593,38.56777470724989,13.319083477010599
2544,54,11,0.7962962962962963,0.6666666666666666,41.11125495841975,2.5434802511698567
2545,54,12,0.7777777777777778,0.7037037037037037,44.661245735243746,15.565599214391314
2546,54,13,0.7592592592592593,0.7222222222222222,41.65137205563167,5.502680273066162
2547,54,13,0.7592592592592593,0.7222222222222222,40.678221260937796,12.60887763896368
2548,54,13,0.7592592592592593,0.7407407407407407,37.649150841063445,12.034963269387166
2549,54,14,0.7407407407407407,0.7407407407407407,38.20339834040125,7.238461678326612
2550,54,13,0.7592592592592593,0.7407407407407407,36.758088964595146,6.619001871150559
2551,54,13,0.7592592592592593,0.7037037037037037,37.89702239004296,1.9558299851520573
2552,54,14,0.7407407407407407,0.7222222222222222,41.09142732756525,6.86547739465344
2553,54,15,0.7222222222222222,0.7777777777777778,38.32175282615812,9.837581423309162
2554,54,15,0.7222222222222222,0.7592592592592593,43.13865648485545,7.062908160429676
2555,54,15,0.7222222222222222,0.7962962962962963,41.34325020206145,13.281920665043096
2556,54,15,0.7222222222222222,0.7777777777777778,42.11287402494012,15.198833421106254
2557,54,14,0.7407407407407407,0.7222222222222222,50.81012435003833,16.930626112742242
2558,54,14,0.7407407407407407,0.6851851851851852,45.61911122121576,15.64172259125245
2559,54,13,0.7592592592592593,0.7222222222222222,43.33907983809157,11.842275902139532
2560,54,13,0.7592592592592593,0.7222222222222222,48.73015364244779,14.524220156214739
2561,55,14,0.7454545454545455,0.8,42.77365414347167,11.276186699491682
2562,55,14,0.7454545454545455,0.7454545454545455,49.666451421529416,18.13423549605482
2563,55,14,0.7454545454545455,0.7818181818181819,46.490273108826955,8.2386621683607
2564,55,14,0.7454545454545455,0.7272727272727273,51.81115706647324,13.262954019984535
2565,55,14,0.7454545454545455,0.6909090909090909,46.833578276639855,13.299296119282236
2566,55,15,0.7272727272727273,0.8,47.10951977158301,17.13547779603028
2567,55,15,0.7272727272727273,0.8,50.22838456715632,11.277839833567977
2568,54,14,0.7407407407407407,0.7407407407407407,47.835012311565904,11.092903380178825
2569,54,15,0.7222222222222222,0.7592592592592593,50.76249945503653,4.097641052841789
2570,54,15,0.7222222222222222,0.7407407407407407,42.95784561714439,8.512630856302872
2571,54,16,0.7037037037037037,0.8703703703703703,55.03572233473023,13.454901891645038
2572,54,16,0.7037037037037037,0.8148148148148148,57.38452371680689,10.002297038943574
2573,54,16,0.7037037037037037,0.8148148148148148,55.12606777443408,11.430985928360354
2574,54,16,0.7037037037037037,0.8518518518518519,50.07047901171687,15.860275240911285
2575,54,15,0.7222222222222222,0.8148148148148148,55.10828043139081,9.712205210972195
2576,54,16,0.7037037037037037,0.7962962962962963,55.735720257265264,6.047152187813796
2577,54,16,0.7037037037037037,0.8333333333333334,50.337336497976345,9.39504030238351
2578,54,16,0.7037037037037037,0.8703703703703703,56.94881591637626,12.340990595612505
2579,54,16,0.7037037037037037,0.9259259259259259,48.59436174048528,11.90198416187886
2580,54,16,0.7037037037037037,0.7962962962962963,43.823898320155806,13.979454175890963
2581,54,16,0.7037037037037037,0.8703703703703703,43.9834548575886,14.730187934567853
2582,54,16,0.7037037037037037,0.8148148148148148,45.34594383056048,18.43622835546359
2583,54,16,0.7037037037037037,0.7777777777777778,45.09936969124569,9.589684301432712
2584,54,15,0.7222222222222222,0.7222222222222222,45.877041697816296,10.753951549585748
2585,54,14,0.7407407407407407,0.7222222222222222,43.56712928929836,13.613996462073349
2586,54,14,0.7407407407407407,0.7407407407407407,41.663084629912596,7.403350198349499
2587,54,13,0.7592592592592593,0.7037037037037037,34.773388929889975,9.35908786928759
2588,54,13,0.7592592592592593,0.7222222222222222,37.069035727186105,6.109025355750179
2589,54,14,0.7407407407407407,0.7407407407407407,43.55912526528611,9.86496327389883
2590,54,14,0.7407407407407407,0.6851851851851852,40.73260265453784,18.44508034318327
2591,54,12,0.7777777777777778,0.6851851851851852,44.458557633670125,10.07217661571284
2592,54,12,0.7777777777777778,0.6851851851851852,40.41780689473993,10.210297413760872
2593,54,13,0.7592592592592593,0.7037037037037037,46.20540588047585,10.67443032674994
2594,54,13,0.7592592592592593,0.6666666666666666,53.680395276840734,9.851143672564563
2595,54,13,0.7592592592592593,0.7222222222222222,48.923084987380435,5.574206849165328
2596,54,14,0.7407407407407407,0.7037037037037037,49.73251596707131,11.47033032333938
2597,54,14,0.7407407407407407,0.6851851851851852,52.873046183203634,11.975535039416892
2598,54,14,0.7407407407407407,0.6296296296296297,48.790740852277374,11.181270920929531
2599,54,14,0.7407407407407407,0.7037037037037037,50.22535473121515,16.15272068683026
2600,54,14,0.7407407407407407,0.7037037037037037,47.01106901692937,15.246452687849686
2601,55,15,0.7272727272727273,0.7818181818181819,51.75399549826808,5.2253547312153765
2602,55,15,0.7272727272727273,0.7636363636363637,50.14178014282008,12.104224358911797
2603,55,15,0.7272727272727273,0.7272727272727273,50.695192550001686,11.574986198018346
2604,55,15,0.7272727272727273,0.8181818181818182,52.45274423533762,10.471357005494314
2605,55,15,0.7272727272727273,0.8,48.09918559855513,9.892445864949378
2606,55,15,0.7272727272727273,0.8,46.29955867698697,6.446377580163621
2607,55,15,0.7272727272727273,0.8363636363636363,47.35776699064193,11.679805191540563
2608,55,15,0.7272727272727273,0.7090909090909091,48.154515447563334,8.30473945345749
2609,55,15,0.7272727272727273,0.7272727272727273,45.27324240177254,11.127277547523208
2610,55,15,0.7272727272727273,0.8,41.21886078289363,7.094316970289807
2611,55,15,0.7272727272727273,0.8181818181818182,45.63717594204221,10.897383486728698
2612,55,15,0.7272727272727273,0.7454545454545455,38.54585948665602,8.242921810197423
2613,55,16,0.7090909090909091,0.8,42.95591445772661,7.989229813683124
2614,55,15,0.7272727272727273,0.7636363636363637,47.85279308751771,11.741128017686455
2615,55,16,0.7090909090909091,0.7636363636363637,52.240932400242365,8.624863637675983
2616,55,15,0.7272727272727273,0.7454545454545455,48.46844285462019,7.0368046092847
2617,54,14,0.7407407407407407,0.6666666666666666,52.25251472320786,5.05341956128008
2618,54,15,0.7222222222222222,0.6481481481481481,51.801142938647764,19.3201384253436
2619,54,14,0.7407407407407407,0.7592592592592593,54.37012242087524,10.672929069719022
2620,54,14,0.7407407407407407,0.7222222222222222,46.631795614209516,12.551193596091574
2621,54,14,0.7407407407407407,0.7592592592592593,47.885527426258626,12.462988079919167
2622,55,15,0.7272727272727273,0.8,50.19777207856497,10.11589163210412
2623,55,15,0.7272727272727273,0.7818181818181819,44.11653191292415,8.673869150457342
2624,55,15,0.7272727272727273,0.7636363636363637,46.447132663451406,11.915403751205256
2625,55,16,0.7090909090909091,0.7818181818181819,47.62139051355343,12.248726458888937
2626,56,18,0.6785714285714286,0.8392857142857143,48.550595380154725,7.942403683822649
2627,56,17,0.6964285714285714,0.7857142857142857,50.933170241861376,11.483846414445582
2628,56,15,0.7321428571428571,0.7142857142857143,52.910648175221226,5.203396481315916
2629,56,15,0.7321428571428571,0.7857142857142857,56.201250367513644,6.244583712435452
2630,56,15,0.7321428571428571,0.8214285714285714,54.43228057453529,7.02842759650379
2631,56,15,0.7321428571428571,0.7142857142857143,46.87699774913389,9.152782090373783
2632,56,15,0.7321428571428571,0.7678571428571429,47.922089804695545,17.69292144963429
2633,56,15,0.7321428571428571,0.8392857142857143,50.15601043632286,9.921899758981507
2634,57,18,0.6842105263157895,0.8771929824561403,46.805468434025535,12.038596047785713
2635,57,18,0.6842105263157895,0.9122807017543859,52.21750995620624,13.363713875189738
2636,57,18,0.6842105263157895,1.0175438596491229,51.72587254897343,9.943048426933055
2637,57,18,0.6842105263157895,0.9649122807017544,53.82107692894504,12.958068729709957
2638,57,18,0.6842105263157895,0.8596491228070176,52.88728798174987,9.094630823171153
2639,58,19,0.6724137931034483,0.9137931034482759,48.75150984806785,12.385940780730076
2640,58,19,0.6724137931034483,1.0344827586206897,50.0770367309294,10.39896099830201
2641,58,18,0.6896551724137931,0.9137931034482759,46.64064368900395,6.338724628817327
2642,58,19,0.6724137931034483,0.9310344827586207,42.653206360799594,16.513751476560866
2643,58,19,0.6724137931034483,0.9655172413793104,40.840854170779465,15.245364599349363
2644,59,20,0.6610169491525424,1.0169491525423728,42.80089336352326,10.450682679976453
2645,59,18,0.6949152542372882,0.9322033898305084,48.713482203969626,9.682554374847475
2646,59,19,0.6779661016949152,0.9830508474576272,44.16673063834999,8.769190375183868
2647,59,20,0.6610169491525424,0.9661016949152542,40.26505881326535,7.0879816893640895
2648,59,21,0.6440677966101694,1.0169491525423728,42.64651806339161,13.676530604854642
2649,59,21,0.6440677966101694,1.0847457627118644,38.87618445085946,17.660326843679233
2650,59,20,0.6610169491525424,1.0677966101694916,44.026828097551636,13.360355036640787
2651,59,21,0.6440677966101694,1.0338983050847457,34.629033834696784,16.17996364355036
2652,59,22,0.6271186440677966,1.0677966101694916,42.58610029250287,20.03984171278834
2653,59,21,0.6440677966101694,1.0677966101694916,41.081127756331625,10.599906285198452
2654,59,21,0.6440677966101694,1.1016949152542372,42.923168038287905,9.502743804776102
2655,59,21,0.6440677966101694,1.0169491525423728,39.22683700822511,13.017139131307994
2656,58,20,0.6551724137931034,1.0172413793103448,42.952273851570155,11.228275036771452
2657,58,19,0.6724137931034483,0.9482758620689655,43.09145462335262,8.376940088529079
2658,58,19,0.6724137931034483,0.9482758620689655,48.34350940351515,7.073435898511338
2659,58,19,0.6724137931034483,0.8793103448275862,44.6756650675227,7.660600208518876
2660,58,19,0.6724137931034483,0.8620689655172413,45.76122173250658,15.296082980773765
2661,58,20,0.6551724137931034,1.0517241379310345,43.92712337664831,9.993013161798608
2662,58,20,0.6551724137931034,0.9655172413793104,44.362943245646356,9.578940130303916
2663,58,20,0.6551724137931034,1.0344827586206897,46.03179338931188,14.736610266241787
2664,58,20,0.6551724137931034,1.103448275862069,44.222659757017524,13.373778445336038
2665,58,20,0.6551724137931034,1.0862068965517242,48.821899583552394,11.980952529736104
2666,58,21,0.6379310344827587,1.0517241379310345,45.797645485565155,12.26744606260872
2667,58,20,0.6551724137931034,1.0689655172413792,49.68355035840104,16.50896662587438
2668,58,21,0.6379310344827587,1.1551724137931034,46.558217162700714,14.848710576958505
2669,58,21,0.6379310344827587,1.0172413793103448,45.40720783259652,13.082436243048589
2670,58,22,0.6206896551724138,1.103448275862069,46.38075171861578,11.191299234998887
2671,58,22,0.6206896551724138,1.1551724137931034,47.67919538654539,4.987354729764824
2672,58,22,0.6206896551724138,1.1206896551724137,47.8935723688081,13.506485100850428
2673,58,22,0.6206896551724138,1.1206896551724137,50.63648774551298,8.250516366640467
2674,58,22,0.6206896551724138,1.1896551724137931,53.13788788255906,7.613407096492945
2675,58,23,0.603448275862069,1.1379310344827587,50.4235598714375,10.87372797281254
2676,58,23,0.603448275862069,1.1206896551724137,44.830920915432095,9.712797290385568
2677,58,24,0.5862068965517241,1.103448275862069,52.744598326896146,13.967366704380552
2678,58,23,0.603448275862069,1.1724137931034482,54.781889745191975,7.856194208624197
2679,58,21,0.6379310344827587,1.1379310344827587,53.249828159648395,13.779945739899912
2680,58,21,0.6379310344827587,1.1551724137931034,48.253578739502856,15.558655878772944
2681,59,22,0.6271186440677966,1.2033898305084745,49.595446622656986,10.012802659178195
2682,59,21,0.6440677966101694,1.0847457627118644,50.04081335554964,11.243081334746366
2683,59,22,0.6271186440677966,1.1016949152542372,43.63468256047896,8.755955082578755
2684,59,23,0.6101694915254238,1.1355932203389831,43.709397006081396,14.462326825431653
2685,59,22,0.6271186440677966,1.152542372881356,44.70631392586438,9.810301709577713
2686,59,24,0.5932203389830508,1.152542372881356,42.08937467724801,11.613529359788936
2687,59,23,0.6101694915254238,1.1694915254237288,42.502600720452904,10.463901449897184
2688,59,23,0.6101694915254238,1.2203389830508475,46.23392347338674,11.016072449731587
2689,59,22,0.6271186440677966,1.11864406779661,47.964708538976396,9.663175593140892
2690,59,22,0.6271186440677966,1.1355932203389831,45.21348881534352,15.219996741312913
2691,59,23,0.6101694915254238,1.2033898305084745,39.901105784157856,8.243409592862896
2692,59,23,0.6101694915254238,1.1355932203389831,37.568064122651684,12.932315421099197
2693,59,23,0.6101694915254238,1.1864406779661016,39.03605429412212,10.053180227148076
2694,59,23,0.6101694915254238,1.152542372881356,41.28175856098899,12.403714375448683
2695,59,22,0.6271186440677966,1.2033898305084745,46.174739531673055,8.124725356638011
2696,59,22,0.6271186440677966,1.152542372881356,44.989965240386944,13.625291836124775
2697,59,23,0.6101694915254238,1.2033898305084745,44.047865936183854,10.615331117488887
2698,59,23,0.6101694915254238,1.1864406779661016,45.149035226331385,11.191602005838963
2699,59,24,0.5932203389830508,1.2203389830508475,42.63640852591202,6.48277633436785
2700,59,24,0.5932203389830508,1.1864406779661016,44.054395726358706,12.682107100715967
2701,59,24,0.5932203389830508,1.305084745762712,38.120067994804096,12.614315301285869
2702,59,23,0.6101694915254238,1.1864406779661016,39.49839600355135,10.653694597878642
2703,59,24,0.5932203389830508,1.152542372881356,35.86628663426095,8.842663758742448
2704,59,23,0.6101694915254238,1.2203389830508475,38.31311001835588,13.917744473157901
2705,59,23,0.6101694915254238,1.2372881355932204,36.547636935308695,3.3003174040217576
2706,59,23,0.6101694915254238,1.1864406779661016,38.0710513643474,7.336340263322367
