time,role,sample_count,axis_angle_rad,mean_axial_error_rad,median_axial_error_rad,p90_axial_error_rad,mean_axial_error_deg,median_axial_error_deg,p90_axial_error_deg,mean_signed_axis_velocity,mean_abs_axis_velocity,mean_signed_perpendicular_velocity,mean_abs_perpendicular_velocity,sample_too_small,interpretation_warning
2353,follower,53,0.7853981633974483,0.7612659020774698,0.7853981633974483,1.0427986069147637,43.617323276258425,45.0,59.747959058337706,-0.025784997361823762,0.4101904458145116,0.10085075349415995,0.39219222587935315,False,
2354,forager,46,0.7853981633974483,0.8161962818242986,0.8316573344702876,1.3878804199785304,46.764602202802614,47.650455266247356,79.51969053361397,0.109438327984076,0.369994430369946,-0.00497905942490391,0.3949636873687133,False,
2354,transporter,1,0.7853981633974483,0.7853981633974484,0.7853981633974484,0.7853981633974484,45.00000000000001,45.00000000000001,45.00000000000001,-0.42426406871192845,0.42426406871192845,-0.4242640687119285,0.4242640687119285,True,insufficient sample; do not over-interpret
2354,follower,53,0.7853981633974483,0.7539377470065286,0.7853981633974483,1.276795025021112,43.197450919076104,45.0,73.15496623701006,-0.01635492741944074,0.40739192044903694,0.09933969627324982,0.3847721879969833,False,
2355,forager,46,0.7853981633974483,0.7110859582967418,0.6869908295706106,1.3695324485938845,40.74222428141897,39.36167509858722,78.46842921064696,0.11683145948505534,0.4109316197802636,-0.010669399309884425,0.3524309865925692,False,
2355,transporter,1,0.7853981633974483,0.7853981633974484,0.7853981633974484,0.7853981633974484,45.00000000000001,45.00000000000001,45.00000000000001,-0.42426406871192845,0.42426406871192845,-0.4242640687119285,0.4242640687119285,True,insufficient sample; do not over-interpret
2355,follower,53,0.7853981633974483,0.7594849413796179,0.7853981633974483,1.178515652696375,43.51528174479284,45.0,67.5239729896078,-0.02439510686825108,0.408800555320939,0.10451465705684229,0.38994714878057585,False,
2356,forager,46,0.7853981633974483,0.6892317355785494,0.676638262314303,1.290957279837365,39.490069555127626,38.768516687675465,73.96640366637018,0.12335375770012737,0.42568747678892,-0.004459937799520567,0.3484589185086384,False,
2356,transporter,2,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974484,45.0,45.0,45.00000000000001,0.0,0.42426406871192845,0.0,0.4242640687119285,True,insufficient sample; do not over-interpret
2356,follower,52,0.7853981633974483,0.7438827993524009,0.7853981633974483,0.7853981633974484,42.62134485526962,45.0,45.00000000000001,-0.05366118587587311,0.4138135332096785,0.10845537031403844,0.3830590996204621,False,
2357,forager,46,0.7853981633974483,0.7969897122758678,0.7179594696291569,1.4862657826157792,45.66414682875304,41.1360474712017,85.15675657859244,0.06180878344503915,0.3727230841504857,0.006835581613353408,0.38009786480826824,False,
2357,transporter,2,0.7853981633974483,0.7853981633974484,0.7853981633974484,0.7853981633974484,45.00000000000001,45.00000000000001,45.00000000000001,-0.42426406871192845,0.42426406871192845,-0.4242640687119285,0.4242640687119285,True,insufficient sample; do not over-interpret
2357,follower,52,0.7853981633974483,0.7344328597057921,0.7853981633974483,0.7853981633974484,42.07990319686559,45.0,45.00000000000001,-0.05847644702008206,0.4186287943538875,0.10557092517593268,0.38017465448235627,False,
2358,forager,46,0.7853981633974483,0.7952054239278397,0.8452453806633204,1.4017180796671318,45.56191463697666,48.428992964936945,80.31253003210915,0.07118248794285767,0.3804215689664774,0.015236863154367153,0.3886415267636867,False,
2358,transporter,2,0.7853981633974483,0.5717250358308071,0.5717250358308071,0.7426635378841202,32.75743159507102,32.75743159507102,42.55148631901421,-0.49310642731818183,0.49310642731818183,-0.31726714028882247,0.31726714028882247,True,insufficient sample; do not over-interpret
2358,follower,52,0.7853981633974483,0.7551905417283151,0.7853981633974483,0.7853981633974484,43.26923076923074,45.0,45.00000000000001,-0.056581504900036876,0.4099747779535319,0.09597627677357233,0.38689785487660855,False,
2359,forager,46,0.7853981633974483,0.762155665808447,0.6849190961049247,1.3430972344792358,43.66830298280723,39.24297351472741,76.95380301135292,0.06521366890366004,0.39282967343689,0.021846787381211943,0.3736477258665284,False,
2359,transporter,2,0.7853981633974483,0.5717250358308096,0.5717250358308096,0.7426635378841207,32.757431595071154,32.757431595071154,42.55148631901424,-0.4931064273181814,0.4931064273181814,-0.3172671402888238,0.3172671402888238,True,insufficient sample; do not over-interpret
2359,follower,52,0.7853981633974483,0.7608444129162724,0.7853981633974483,0.7853981633974484,43.593173726211305,45.0,45.00000000000001,-0.05031752262177569,0.40947968595148254,0.10895046231608771,0.39024151813070573,False,
2360,forager,46,0.7853981633974483,0.7282794651606429,0.7189814693082415,1.3888844732725554,41.72733965974972,41.19460373947697,79.5772185497678,0.11655438682298136,0.40769969527895006,0.01883913576344918,0.3609185976576175,False,
2360,transporter,2,0.7853981633974483,0.5745990246692539,0.5745990246692539,0.7432383356518095,32.92209902588172,32.92209902588172,42.58441980517635,-0.4924974748254398,0.4924974748254398,-0.3188804291465039,0.3188804291465039,True,insufficient sample; do not over-interpret
2360,follower,52,0.7853981633974483,0.7595628424477495,0.7853981633974483,0.7853981633974484,43.51974514721634,45.0,45.00000000000001,-0.04994929293409489,0.4101016402679003,0.11670951225424821,0.39131324156067276,False,
2361,forager,46,0.7853981633974483,0.7678014149820539,0.7141682659746066,1.410414561769258,43.99178058264438,40.91882750252139,80.81080175317204,0.10883168324927464,0.3953270865574194,0.028471649406976128,0.3794171387348228,False,
2361,transporter,2,0.7853981633974483,0.5745990246692562,0.5745990246692562,0.74323833565181,32.92209902588185,32.92209902588185,42.584419805176374,-0.4924974748254393,0.4924974748254393,-0.3188804291465053,0.3188804291465053,True,insufficient sample; do not over-interpret
2361,follower,52,0.7853981633974483,0.7490030310668415,0.7853981633974483,0.7853981633974484,42.9147125226361,45.0,45.00000000000001,-0.05919950281418746,0.4169155545556834,0.1140747453011832,0.38867847460760674,False,
2362,forager,46,0.7853981633974483,0.6481914521852215,0.6215550645486736,1.21505388965989,37.138634526669094,35.61248193362045,69.61745975846611,0.11958151913487115,0.4401520719947448,0.026937086591993235,0.33136684787498977,False,
2362,transporter,2,0.7853981633974483,0.5745990246692622,0.5745990246692622,0.7432383356518112,32.9220990258822,32.9220990258822,42.584419805176445,-0.49249747482543804,0.49249747482543804,-0.3188804291465085,0.3188804291465085,True,insufficient sample; do not over-interpret
2362,follower,52,0.7853981633974483,0.7551905417283155,0.7853981633974483,0.7853981633974484,43.26923076923076,45.0,45.00000000000001,-0.06136089215818793,0.4147541652116829,0.1170735128283362,0.39167724213475974,False,
2363,forager,46,0.7853981633974483,0.7207736056818128,0.7685519454171976,1.3592111446497515,41.29728558999449,44.034782808974235,77.8770620555764,0.0943312614235813,0.40872654251456525,-0.016920975750586854,0.3587283218308328,False,
2363,transporter,2,0.7853981633974483,0.5394340040834088,0.5394340040834088,0.7362053315346405,30.90729175982214,30.90729175982214,42.18145835196444,-0.4993058040960819,0.4993058040960819,-0.298914670713993,0.298914670713993,True,insufficient sample; do not over-interpret
2363,follower,52,0.7853981633974483,0.7457406020817068,0.7853981633974483,0.7853981633974484,42.727789110826734,45.0,45.00000000000001,-0.05847644702008206,0.4176386103497887,0.11225825168412729,0.3868619809905508,False,
2364,forager,46,0.7853981633974483,0.6938361066185003,0.6337518704171097,1.3656149652851015,39.75388058302907,36.311307433422236,78.24397395074075,0.10031600764552637,0.4124001875154228,-0.02107760028759728,0.339605548800439,False,
2364,transporter,2,0.7853981633974483,0.5394340040834057,0.5394340040834057,0.7362053315346399,30.907291759821963,30.907291759821963,42.181458351964395,-0.49930580409608244,0.49930580409608244,-0.2989146707139912,0.2989146707139912,True,insufficient sample; do not over-interpret
2364,follower,52,0.7853981633974483,0.7570483444576204,0.7853981633974483,0.7853981633974484,43.37567502478782,45.0,45.00000000000001,-0.07578379883475549,0.4118690390875391,0.10747886442597611,0.3887699202405938,False,
2365,forager,46,0.7853981633974483,0.8193781523073842,0.854717347469937,1.3863735444717105,46.94690995244067,48.97169668664408,79.43335292682156,0.06614509637325033,0.3661863185901879,-0.02917136506351683,0.39432847586590514,False,
2365,transporter,2,0.7853981633974483,0.5394340040834024,0.5394340040834024,0.7362053315346392,30.90729175982177,30.90729175982177,42.18145835196436,-0.49930580409608305,0.49930580409608305,-0.29891467071398936,0.29891467071398936,True,insufficient sample; do not over-interpret
2365,follower,52,0.7853981633974483,0.7513944732696641,0.7853981633974483,0.7853981633974484,43.05173206780731,45.0,45.00000000000001,-0.08397859711911962,0.41429494709569153,0.0964354948895644,0.38735707299260025,False,
2366,forager,46,0.7853981633974483,0.7598878449852503,0.6619084034236482,1.4549073046479177,43.53836642094618,37.92455794041769,83.36004813907999,0.0743414203534887,0.39294950925839306,-0.03473208047340492,0.36936239607920385,False,
2366,transporter,2,0.7853981633974483,0.6085370737298154,0.6085370737298154,0.7500259454639218,34.86660600195982,34.86660600195982,42.973321200391965,-0.48461177572822417,0.48461177572822417,-0.3376501228599975,0.3376501228599975,True,insufficient sample; do not over-interpret
2366,follower,52,0.7853981633974483,0.7702943525628819,0.7853981633974483,0.7853981633974484,44.13461538461538,45.0,45.00000000000001,-0.09452755563952059,0.4085260568194799,0.12238386597459515,0.39698759528101846,False,
2367,forager,46,0.7853981633974483,0.7864905081147533,0.9037511450816733,1.3616550936626641,45.06258674207499,51.78112634329523,78.01709001936146,0.07564149145732021,0.38520404148200243,-0.019792867838221918,0.388241498768182,False,
2367,transporter,2,0.7853981633974483,0.6085370737298158,0.6085370737298158,0.7500259454639219,34.866606001959845,34.866606001959845,42.97332120039197,-0.4846117757282241,0.4846117757282241,-0.3376501228599976,0.3376501228599976,True,insufficient sample; do not over-interpret
2367,follower,52,0.7853981633974483,0.7702943525628816,0.7853981633974484,0.7853981633974484,44.134615384615365,45.00000000000001,45.00000000000001,-0.11084540443613321,0.4085260568194799,0.13870171477120752,0.3969875952810182,False,
2368,forager,46,0.7853981633974483,0.7482474138276842,0.6061867496898452,1.4238889307296705,42.87141884390506,34.731942353981395,81.58282622620575,0.07127326809796462,0.3968633695814461,-0.038405617280051915,0.3638095242036567,False,
2368,transporter,2,0.7853981633974483,0.6085370737298142,0.6085370737298142,0.7500259454639215,34.86660600195976,34.86660600195976,42.97332120039196,-0.48461177572822445,0.48461177572822445,-0.33765012285999685,0.33765012285999685,True,insufficient sample; do not over-interpret
2368,follower,52,0.7853981633974483,0.7797442922094907,0.7853981633974484,0.7853981633974484,44.67605704301941,45.00000000000001,45.00000000000001,-0.10603014329192417,0.40371079567527085,0.1415861599093135,0.39987204041912416,False,
2369,forager,46,0.7853981633974483,0.8297533553220461,0.8755715594515578,1.3684969683741501,47.541365296772206,50.16655501826211,78.4091005642869,0.07637455226601116,0.36696260663970254,-0.023871928134853383,0.4036037274204748,False,
2369,transporter,2,0.7853981633974483,0.4391136530993064,0.4391136530993064,0.71614126133782,25.159359049161978,25.159359049161978,41.031871809832396,-0.5108403748388204,0.5108403748388204,-0.23994079783041616,0.23994079783041616,True,insufficient sample; do not over-interpret
2369,follower,52,0.7853981633974483,0.7490030310668412,0.7853981633974484,0.7853981633974484,42.91471252263608,45.00000000000001,45.00000000000001,-0.10868662463797399,0.4121361672975323,0.12561320683964497,0.3838990873494556,False,
2370,forager,46,0.7853981633974483,0.7218261985268867,0.7403599992992351,1.3817530809583176,41.35759471756289,42.41950328015476,79.16861986810996,0.04734045602216209,0.4016727514468654,-0.07228755647235634,0.35262922242036376,False,
2370,transporter,2,0.7853981633974483,0.43911365309930306,0.43911365309930306,0.7161412613378193,25.159359049161786,25.159359049161786,41.03187180983236,-0.5108403748388206,0.5108403748388206,-0.2399407978304142,0.2399407978304142,True,insufficient sample; do not over-interpret
2370,follower,52,0.7853981633974483,0.7362906624350978,0.7853981633974484,0.7853981633974484,42.18634745242269,45.00000000000001,45.00000000000001,-0.11422494157628844,0.41767448423584674,0.12091226808448297,0.37919814859429385,False,
2371,forager,46,0.7853981633974483,0.8400944598754646,1.0253435413705132,1.3805465212164676,48.133866943186604,58.74785747152793,79.09948908717155,0.08483858520953012,0.3528941372233576,-0.07924971270825677,0.3973590409001334,False,
2371,transporter,2,0.7853981633974483,0.4391136530993017,0.4391136530993017,0.7161412613378191,25.15935904916171,25.15935904916171,41.031871809832346,-0.5108403748388208,0.5108403748388208,-0.23994079783041344,0.23994079783041344,True,insufficient sample; do not over-interpret
2371,follower,52,0.7853981633974483,0.760844412916273,0.7853981633974484,0.7853981633974484,43.59317372621134,45.00000000000001,45.00000000000001,-0.11179903356813571,0.4094796859514823,0.13489883340111875,0.390241518130706,False,
2372,forager,46,0.7853981633974483,0.803626931266758,0.8381640417265727,1.453688238170756,46.04443146463513,48.02326213055964,83.29020077499274,0.050467418134346256,0.3751099049938696,-0.09451001207374703,0.389622370501571,False,
2372,transporter,2,0.7853981633974483,0.672824559218834,0.672824559218834,0.7628834425617255,38.550007595989115,38.550007595989115,43.710001519197824,-0.46626856850049003,0.46626856850049003,-0.052712393116221695,0.3715516755957068,True,insufficient sample; do not over-interpret
2372,follower,52,0.7853981633974483,0.7348804076870483,0.7853981633974484,0.7853981633974484,42.10554580732117,45.00000000000001,45.00000000000001,-0.11286499072070888,0.416314533380267,0.12812426809599906,0.3767796263173916,False,
2373,forager,46,0.7853981633974483,0.7884841546228814,0.7419826248032491,1.4696035828410476,45.17681427283172,42.51247287326505,84.20208285409647,0.048753099444006236,0.3743937237162332,-0.14127898463891653,0.37558009169137857,False,
2373,transporter,2,0.7853981633974483,0.6728245592188327,0.6728245592188327,0.7628834425617252,38.55000759598904,38.55000759598904,43.71000151919781,-0.4662685685004905,0.4662685685004905,-0.05271239311622236,0.3715516755957061,True,insufficient sample; do not over-interpret
2373,follower,52,0.7853981633974483,0.7362906624350976,0.7853981633974484,0.7853981633974484,42.18634745242267,45.00000000000001,45.00000000000001,-0.11217937653975546,0.4156289191993138,0.12849722533636831,0.3771525835577609,False,
2374,forager,46,0.7853981633974483,0.8151207860887395,0.7810632399709507,1.4216734113373568,46.70298083627076,44.7516271831493,81.45588631559679,0.017410296606344057,0.3721561566561673,-0.08979088365701474,0.39512571581784783,False,
2374,transporter,2,0.7853981633974483,0.6728245592188378,0.6728245592188378,0.7628834425617262,38.55000759598933,38.55000759598933,43.71000151919787,-0.46626856850048887,0.46626856850048887,-0.05271239311621978,0.37155167559570873,True,insufficient sample; do not over-interpret
2374,follower,52,0.7853981633974483,0.7476913709812832,0.7853981633974484,0.7853981633974484,42.839559935577846,45.00000000000001,45.00000000000001,-0.11470515858940854,0.41238581097275523,0.13347519766110688,0.3830818510997394,False,
2375,forager,46,0.7853981633974483,0.851278934971601,0.8400739635507948,1.4449896843347623,48.7746901622644,48.13269259028749,82.79181035232297,0.036525399218557866,0.35908849395914066,-0.11726035882269444,0.41021261909221457,False,
2375,transporter,2,0.7853981633974483,0.6993996988634812,0.6993996988634812,0.7681984704906549,40.07265093759819,40.07265093759819,44.01453018751964,-0.4574404815947374,0.4574404815947374,-0.039436447518019724,0.3848276211939088,True,insufficient sample; do not over-interpret
2375,follower,52,0.7853981633974483,0.7457406020817062,0.7853981633974484,0.7853981633974484,42.7277891108267,45.00000000000001,45.00000000000001,-0.11035031243408382,0.4147900390977408,0.10940968043207952,0.38401340973850273,False,
2376,forager,46,0.7853981633974483,0.8664090076640849,0.941166480517866,1.3794358886643532,49.641579471269864,53.92486715285534,79.03585452934556,-0.041832204861827246,0.34958765662371144,-0.10263104507201638,0.4160427307809306,False,
2376,transporter,2,0.7853981633974483,0.6993996988634792,0.6993996988634792,0.7681984704906546,40.07265093759808,40.07265093759808,44.014530187519625,-0.45744048159473805,0.45744048159473805,-0.039436447518020695,0.3848276211939078,True,insufficient sample; do not over-interpret
2376,follower,52,0.7853981633974483,0.736007938510059,0.7853981633974483,0.7853981633974484,42.17014856475059,45.0,45.00000000000001,-0.11427290372638808,0.41772244638594636,0.1307055015534306,0.3790354374137643,False,
2377,forager,46,0.7853981633974483,0.8286652026143024,0.7770189320188241,1.4465598654649452,47.479018739152764,44.51990540644125,82.88177510415353,-0.0072321313740959705,0.36813877606461215,-0.075371509450854,0.4011160010378471,False,
2377,transporter,2,0.7853981633974483,0.6993996988634874,0.6993996988634874,0.7681984704906561,40.072650937598546,40.072650937598546,44.01453018751971,-0.4574404815947352,0.4574404815947352,-0.0394364475180167,0.3848276211939118,True,insufficient sample; do not over-interpret
2377,follower,52,0.7853981633974483,0.7496225199074714,0.7853981633974484,0.7853981633974484,42.95020661865965,45.00000000000001,45.00000000000001,-0.11075419548212917,0.4145765911335032,0.12202355375920505,0.38633204917396485,False,
2378,forager,46,0.7853981633974483,0.7976814765116984,0.8940557793641843,1.3604695471423993,45.70378199988423,51.225622806847284,77.94916320733387,-0.04358135649612881,0.38046715575251433,-0.07382630555340002,0.39199408310716977,False,
2378,transporter,2,0.7853981633974483,0.3926990816987297,0.3926990816987297,0.7068583470577047,22.500000000000316,22.500000000000316,40.50000000000007,-0.5121320343559642,0.5121320343559642,-0.21213203435596095,0.21213203435596756,True,insufficient sample; do not over-interpret
2378,follower,52,0.7853981633974483,0.7563862628297267,0.7853981633974484,0.7853981633974484,43.33774054181635,45.00000000000001,45.00000000000001,-0.11898175582380621,0.41192748598423007,0.12420467341996468,0.38917788043796997,False,
2379,forager,46,0.7853981633974483,0.8508465854252301,0.7937940710812913,1.485608308428569,48.74991835798294,45.48105007546566,85.11908608252648,-0.03087929696741673,0.3561173833530446,-0.04016627037246521,0.40587902460978575,False,
2379,transporter,2,0.7853981633974483,0.3926990816987308,0.3926990816987308,0.7068583470577049,22.50000000000038,22.50000000000038,40.500000000000085,-0.5121320343559642,0.5121320343559642,-0.21213203435596029,0.21213203435596822,True,insufficient sample; do not over-interpret
2379,follower,52,0.7853981633974483,0.7948481030440575,0.7853981633974484,1.2767950250211326,45.541441658404054,45.00000000000001,73.15496623701124,-0.10557092517593294,0.39362105527086094,0.11995795796644228,0.40132076155317625,False,
2380,forager,46,0.7853981633974483,0.7638637100689515,0.7105560393587129,1.4604359642724971,43.76616671015569,40.71186216278586,83.67681700193276,-0.06597081711177195,0.383209045224736,-0.038533544528138855,0.36547506484000036,False,
2380,transporter,2,0.7853981633974483,0.39269908169873524,0.39269908169873524,0.7068583470577058,22.500000000000636,22.500000000000636,40.500000000000135,-0.5121320343559643,0.5121320343559643,-0.21213203435595762,0.2121320343559709,True,insufficient sample; do not over-interpret
2380,follower,52,0.7853981633974483,0.8105281461394037,0.7853981633974484,1.3037626948256564,46.43984195035064,45.00000000000001,74.70009990011285,-0.10252374383740019,0.3899091623290834,0.12152477339845792,0.40957490349338604,False,
2381,forager,46,0.7853981633974483,0.8951207389887657,0.9500481531180917,1.4252601247840437,51.286640498687625,54.43374950786525,81.66138985841476,-0.035367734237128204,0.34287686910257237,-0.03496682218294656,0.4319319709361442,False,
2381,transporter,2,0.7853981633974483,0.6183684445913346,0.6183684445913346,0.7519922196362256,35.42990205915277,35.42990205915277,43.08598041183056,-0.4820912331757219,0.4820912331757219,-0.3429832130766565,0.3429832130766565,True,insufficient sample; do not over-interpret
2381,follower,52,0.7853981633974483,0.8217932957280537,0.7853981633974484,1.541396196617506,47.08528747736382,45.00000000000001,88.31549662370031,-0.102536283762722,0.383899087349456,0.11013273622618468,0.4121361672975318,False,
2382,forager,46,0.7853981633974483,0.8241410790297585,0.8490068739128558,1.4857480849164424,47.219805551762796,48.64451065280227,85.1270946853568,-0.0536492022715573,0.3603692803948994,-0.046613306746525175,0.3910087027142018,False,
2382,transporter,2,0.7853981633974483,0.6183684445913379,0.6183684445913379,0.7519922196362263,35.42990205915296,35.42990205915296,43.0859804118306,-0.482091233175721,0.482091233175721,-0.34298321307665836,0.34298321307665836,True,insufficient sample; do not over-interpret
2382,follower,52,0.7853981633974483,0.8205975746266431,0.7853981633974484,1.547613946344845,47.01677770477826,45.00000000000001,88.67174744114546,-0.10052221413070289,0.3818850177174369,0.10587959068207435,0.4097019863334481,False,
2383,forager,46,0.7853981633974483,0.8150507534982081,0.7688994296753002,1.4747800475693862,46.69896826440494,44.05469219041075,84.49867243582861,-0.0193792509724381,0.36978747039668886,-0.02480877674691202,0.39200437517284376,False,
2383,transporter,2,0.7853981633974483,0.6183684445913412,0.6183684445913412,0.751992219636227,35.42990205915315,35.42990205915315,43.08598041183063,-0.4820912331757201,0.4820912331757201,-0.34298321307666013,0.34298321307666013,True,insufficient sample; do not over-interpret
2383,follower,52,0.7853981633974483,0.8160961679602473,0.7853981633974484,1.3357511803232125,46.75886610092173,45.00000000000001,76.53290511213825,-0.09187656040243547,0.38456396936828885,0.10557493376383276,0.40939732941520635,False,
2384,forager,46,0.7853981633974483,0.7556023812762905,0.9065110202862836,1.2200783371045967,43.2928274371663,51.9392555445022,69.9053393914331,-0.047505657752446015,0.3967227981417438,-0.05984979631516126,0.37620297833881705,False,
2384,transporter,2,0.7853981633974483,0.6993996988634813,0.6993996988634813,0.7681984704906549,40.0726509375982,40.0726509375982,44.01453018751964,-0.4574404815947373,0.4574404815947373,-0.3848276211939089,0.3848276211939089,True,insufficient sample; do not over-interpret
2384,follower,52,0.7853981633974483,0.8189012321668755,0.7853981633974484,1.5615289292951013,46.919584441224735,45.00000000000001,89.46901723619165,-0.08490097165711347,0.3847171942883705,0.10574730087831813,0.41008800076594204,False,
2385,forager,46,0.7853981633974483,0.7788848348354797,0.7907937260894867,1.3065130990886842,44.626813762817186,45.30914297035205,74.85768645633912,-0.025042687839223456,0.3865894463755245,-0.05896740527143583,0.38367503102577044,False,
2385,transporter,2,0.7853981633974483,0.6993996988634775,0.6993996988634775,0.7681984704906543,40.072650937597984,40.072650937597984,44.014530187519604,-0.4574404815947386,0.4574404815947386,-0.38482762119390707,0.38482762119390707,True,insufficient sample; do not over-interpret
2385,follower,52,0.7853981633974483,0.8250557247131891,0.7853981633974484,1.5413961966174972,47.27221088917323,45.00000000000001,88.3154966236998,-0.07964543084696156,0.3840134097385031,0.11134049643818271,0.4147900390977407,False,
2386,forager,46,0.7853981633974483,0.7461194420428064,0.7532771033865255,1.3806701056911699,42.74949504170864,43.159598827887685,79.10656995598534,-0.022406335447825144,0.40164880895831695,-0.08227119115001395,0.3695628423439685,False,
2386,transporter,2,0.7853981633974483,0.6993996988634857,0.6993996988634857,0.7681984704906558,40.07265093759845,40.07265093759845,44.014530187519696,-0.4574404815947358,0.4574404815947358,-0.384827621193911,0.384827621193911,True,insufficient sample; do not over-interpret
2386,follower,52,0.7853981633974483,0.8105281461394043,0.7853981633974484,1.2546230086633088,46.439841950350676,45.00000000000001,71.88460327641292,-0.07784147715522709,0.39183997833518636,0.11382506711614306,0.41150571949948933,False,
2387,forager,46,0.7853981633974483,0.6598625556824651,0.5937915964616292,1.2820565613875932,37.80733949932153,34.02175238758666,73.45643006456403,0.009374760965590359,0.42847148990459877,-0.06296569454182152,0.3293621025842876,False,
2387,transporter,2,0.7853981633974483,0.620851732084093,0.620851732084093,0.7524888771347773,35.57218395180546,35.57218395180546,43.1144367903611,-0.4814380241394246,0.4814380241394246,-0.34432236632752233,0.34432236632752233,True,insufficient sample; do not over-interpret
2387,follower,52,0.7853981633974483,0.8005019742320141,0.7853981633974484,0.7853981633974484,45.865384615384585,45.00000000000001,45.00000000000001,-0.08298909410105905,0.39698759528101835,0.11084540443613333,0.4085260568194797,False,
2388,forager,46,0.7853981633974483,0.731279635147578,0.80935244111816,1.2581076408308156,41.89923673782292,46.37247901468103,72.08425799276658,-0.0024655276268230296,0.40580451385680133,-0.07038849997846883,0.3631417360218487,False,
2388,transporter,2,0.7853981633974483,0.6208517320840886,0.6208517320840886,0.7524888771347764,35.5721839518052,35.5721839518052,43.11443679036104,-0.4814380241394258,0.4814380241394258,-0.34432236632752,0.34432236632752,True,insufficient sample; do not over-interpret
2388,follower,52,0.7853981633974483,0.8005019742320141,0.7853981633974484,0.7853981633974484,45.865384615384585,45.00000000000001,45.00000000000001,-0.08298909410105905,0.39698759528101835,0.11084540443613333,0.4085260568194797,False,
2389,forager,46,0.7853981633974483,0.7086172536324631,0.6051273638351617,1.3708173331260927,40.60077792329154,34.671244015632176,78.54204767150412,-0.012958186187173365,0.4066219332064056,-0.05628614743630212,0.3449422964272007,False,
2389,transporter,2,0.7853981633974483,0.6208517320840855,0.6208517320840855,0.7524888771347759,35.57218395180502,35.57218395180502,43.11443679036101,-0.48143802413942655,0.48143802413942655,-0.34432236632751834,0.34432236632751834,True,insufficient sample; do not over-interpret
2389,follower,52,0.7853981633974483,0.8005019742320141,0.7853981633974484,0.7853981633974484,45.865384615384585,45.00000000000001,45.00000000000001,-0.08298909410105905,0.39698759528101835,0.11084540443613333,0.4085260568194797,False,
2390,forager,46,0.7853981633974483,0.7216107200400926,0.5819731733080484,1.4084613442587854,41.34524870969372,33.34460662038679,80.69889063335091,0.006807760801693881,0.39902013115119594,-0.04246684334252326,0.3469963854979995,False,
2390,transporter,2,0.7853981633974483,0.7042461638989689,0.7042461638989689,0.7691677634977525,40.35033292968936,40.35033292968936,44.07006658593788,-0.45575505793056204,0.45575505793056204,-0.3871972290246104,0.3871972290246104,True,insufficient sample; do not over-interpret
2390,follower,52,0.7853981633974483,0.8005019742320141,0.7853981633974484,0.7853981633974484,45.865384615384585,45.00000000000001,45.00000000000001,-0.08298909410105905,0.39698759528101835,0.11084540443613333,0.4085260568194797,False,
2391,forager,46,0.7853981633974483,0.7016923913006626,0.6701501061636169,1.4309567264270764,40.20401253797025,38.3967727234193,81.98778109012783,-0.042862683780524075,0.41997208849369133,-0.0552507908919916,0.35239762134061275,False,
2391,transporter,2,0.7853981633974483,0.7042461638989662,0.7042461638989662,0.769167763497752,40.3503329296892,40.3503329296892,44.070066585937845,-0.4557550579305629,0.4557550579305629,-0.3871972290246091,0.3871972290246091,True,insufficient sample; do not over-interpret
2391,follower,52,0.7853981633974483,0.8005019742320141,0.7853981633974484,0.7853981633974484,45.865384615384585,45.00000000000001,45.00000000000001,-0.08298909410105905,0.39698759528101835,0.11084540443613333,0.4085260568194797,False,
2392,forager,46,0.7853981633974483,0.7013704491470044,0.6124642547208556,1.423371980128583,40.18556661131828,35.09161689813043,81.55320713854668,0.009140998978546902,0.4080714182312435,-0.025703369799009602,0.3404791827804479,False,
2392,transporter,2,0.7853981633974483,0.7042461638989731,0.7042461638989731,0.7691677634977533,40.3503329296896,40.3503329296896,44.07006658593792,-0.4557550579305605,0.4557550579305605,-0.3871972290246125,0.3871972290246125,True,insufficient sample; do not over-interpret
2392,follower,52,0.7853981633974483,0.8005019742320141,0.7853981633974484,0.7853981633974484,45.865384615384585,45.00000000000001,45.00000000000001,-0.08298909410105905,0.39698759528101835,0.11084540443613333,0.4085260568194797,False,
2393,forager,46,0.7853981633974483,0.5793225993030527,0.5218559981132607,1.27905625011938,33.19273991661345,29.900146205476887,73.28452489166988,-0.031027940337029443,0.4590276437394737,-0.0254029062791329,0.29472127588831315,False,
2393,transporter,2,0.7853981633974483,0.5717250358308038,0.5717250358308038,0.7426635378841195,32.75743159507083,32.75743159507083,42.551486319014174,-0.4931064273181826,0.4931064273181826,-0.3172671402888206,0.3172671402888206,True,insufficient sample; do not over-interpret
2393,follower,52,0.7853981633974483,0.8099519138786231,0.7853981633974484,1.2276553388587435,46.40682627378863,45.00000000000001,70.33946961330894,-0.08780435524526807,0.3921723341368093,0.10796095929802751,0.4114105019575855,False,
2394,forager,46,0.7853981633974483,0.6407042724376574,0.5843842763949058,1.2414721005108005,36.70965072667784,33.48275265123468,71.13111174251,-0.022612884086259128,0.438080776958928,0.023680676112837803,0.323492301697492,False,
2394,transporter,2,0.7853981633974483,0.5717250358308027,0.5717250358308027,0.7426635378841193,32.75743159507076,32.75743159507076,42.55148631901416,-0.4931064273181828,0.4931064273181828,-0.31726714028881986,0.31726714028881986,True,insufficient sample; do not over-interpret
