leg_id,ant_id,source_role,transport_start_time,departure_x,departure_y,outbound_sample_count,outbound_path_length,outbound_endpoint_distance,outbound_path_efficiency,memory_waypoint_count,memory_path_length,nest_food_straight_distance,outbound_max_axis_distance,actual_return_distance,distance_increasing_steps,status,delivery_time,transport_time_steps,actual_return_endpoint_distance,actual_return_path_efficiency,site_axis_distance_over_actual_return,memory_to_outbound_length_ratio,memory_shortening_fraction,actual_to_memory_length_ratio,return_max_axis_distance,return_p90_axis_distance,distance_increasing_step_fraction,repeated_return_cell_fraction,anomalously_long_vs_site_axis,possible_looping,far_from_main_axis
24,8,follower,4088,239.85593294259468,236.4483658337725,4089,2451.7913682190656,209.53263348098764,0.0854610372632106,1364,2409.37872680394,212.13203435596427,162.8369319981175,2363.3999999998246,1767,completed_delivery,8027.0,3939,208.4068451455872,0.08818094488685904,0.08975714409578574,0.982701366044072,0.01729863395592801,0.9809167706626568,162.74897212647872,114.02174676901998,0.4485910129474486,0.2786802030456853,True,True,True
25,73,follower,4103,237.08074762705417,237.97767939168585,4104,2459.2215642949795,208.63877856400944,0.08483935794692128,1369,2404.0611718550317,212.13203435596427,164.95010911147534,2401.199999999819,1819,completed_delivery,8105.0,4002,210.86218901647453,0.08781533775466036,0.08834417556054484,0.9775699785489798,0.022430021451020243,0.9988098589633619,164.8617844699413,126.83312305603582,0.45452273863068465,0.18511116662503124,True,False,True
26,92,follower,4149,236.99661549750272,238.4947014855958,4150,2488.3815138083974,208.94659924731215,0.08396887619034162,1384,2445.8840451323777,212.13203435596427,193.58325852527219,2443.1999999998125,1800,completed_delivery,8221.0,4072,211.57303379400423,0.08659669032171761,0.08682548884904247,0.9829216426660482,0.0170783573339518,0.9989026278093981,193.50062673029947,121.2412612887096,0.44204322200392926,0.20108028480235696,True,False,True
27,27,follower,4207,241.25521806864748,236.67497135429252,4208,2522.5213996177936,210.69335114041127,0.08352490138332822,1404,2441.3675544830817,212.13203435596427,154.10497181980563,2438.399999999813,1678,completed_delivery,8271.0,4064,209.3140474430992,0.08584073467975527,0.08699640516567443,0.967828282786022,0.032171717213978046,0.9987844704178938,154.06942801489473,119.07628776679547,0.41289370078740156,0.10061500615006147,True,False,True
28,51,follower,4231,243.24643224726879,238.54108224585926,4232,2537.317387279999,213.42193446618336,0.08411321955073638,1412,2455.253683363151,212.13203435596427,162.98838814021724,2452.199999999811,1822,completed_delivery,8318.0,4087,213.13496269286645,0.08691581546891888,0.08650682422150746,0.9676572965099884,0.03234270349001156,0.9987562656421078,162.46235443090356,135.93490738049374,0.4458037680450208,0.09319960861056753,True,False,True
29,29,follower,4234,239.9818454393231,236.51999251496773,4235,2538.8368483285976,209.67275017982476,0.0825861458241633,1413,2463.5825972523694,212.13203435596427,198.23120739706488,2460.59999999981,1764,completed_delivery,8335.0,4101,206.96788818078238,0.08411277256799089,0.08621150709419681,0.9703587683762466,0.029641231623753428,0.9987893252469449,197.7683715662646,153.81473170829034,0.4301389904901244,0.1543149683081424,True,False,True
30,94,follower,4287,240.9154265396076,236.525615213313,4288,2571.6125835548123,210.3454821983861,0.08179516757054425,1430,2519.196639036867,212.13203435596427,140.97047393166534,2381.9999999998217,1707,completed_delivery,8257.0,3970,209.90957077754294,0.08812324549855527,0.08905626967085649,0.9796174801550048,0.020382519844995173,0.945539527597378,140.9518276754166,101.72234288951066,0.4299748110831234,0.18383278771090406,True,False,True
31,25,follower,4374,243.0006270987281,239.07082084196165,4375,2623.3134975539715,213.61484386413852,0.0814293999033349,1459,2549.213629967164,212.13203435596427,166.20830069463423,2546.399999999797,1850,completed_delivery,8618.0,4244,212.89222512655883,0.08360517794791698,0.08330664245836522,0.971753331176049,0.028246668823950993,0.9988962753320116,166.1723985671988,126.84735592341393,0.43590951932139493,0.1300353356890459,True,False,True
32,5,follower,4467,242.95492979358323,237.9759843187276,4468,2679.279168865223,212.81941284397973,0.07943159313783524,1490,2629.5538661798387,212.13203435596427,163.2190453791696,616.2000000000119,294,completed_delivery,5494.0,1027,210.545260682261,0.34168331821203657,0.3442584134306397,0.9814407907681958,0.018559209231804208,0.2343363290348619,162.68470321226374,140.90436019732846,0.2862706913339825,0.1089494163424124,True,False,True
33,69,follower,4492,243.3123324271475,238.80173149934393,4493,2694.5333462684994,213.6507116099898,0.0792904314603722,1499,2653.88782627217,212.13203435596427,163.09814604043373,2363.3999999998246,1728,completed_delivery,8431.0,3939,211.26390303173932,0.08938982103399974,0.08975714409578574,0.9849155624469755,0.015084437553024466,0.8905425378583599,162.6115759263521,101.56454203662146,0.43869002284843867,0.33730964467005076,True,True,True
