time,forager_count,forager_phi,forager_psi,forager_sufficient,transporter_count,transporter_phi,transporter_psi,transporter_sufficient,follower_count,follower_phi,follower_psi,follower_sufficient
2605,54,-0.11728819597995338,0.6655570997967546,True,32,0.23587492803101007,0.7070127894930655,True,14,-0.03904278788029071,0.5590456586773391,True
2606,54,0.0035493161174703935,0.7080186933245064,True,32,0.2495757888411363,0.682672934843967,True,14,0.1264316644478591,0.5494642858471953,True
2607,54,-0.14407831502740806,0.6443807451104225,True,32,0.15489742898255102,0.6380838662107907,True,14,0.13337968013257256,0.5444401753525888,True
2608,54,0.03258394699107212,0.6614688254847774,True,32,0.1715517814031431,0.6918579814873937,True,14,-0.0626843782847862,0.5509968661535236,True
2609,53,-0.17332155753497694,0.6303731919917474,True,32,0.13500424463132737,0.6810502333835086,True,15,0.20941062680887543,0.6505179277833445,True
2610,53,-0.018569477735251045,0.6262245808786203,True,32,0.21407579376603397,0.675376399685343,True,15,0.14243982163795768,0.6283575103925403,True
2611,53,-0.13283487411850237,0.642432284807558,True,32,0.28343530020814334,0.6885293033896434,True,15,0.14747915692834676,0.6471583847610093,True
2612,53,-0.0034920169644332044,0.6478233266105153,True,32,0.2496294012582012,0.7006140031032815,True,15,0.18408836883922639,0.6543263718827378,True
2613,53,0.0780239071841011,0.6299662924968011,True,32,0.1617977203546169,0.6904162939822661,True,15,0.1707608843315836,0.652810991886021,True
2614,53,0.08285835019488727,0.656662561041884,True,32,0.07191013622276543,0.668150951280177,True,15,0.13798162765869365,0.676460742933584,True
2615,53,-0.03390918400048004,0.6436490219972762,True,32,0.20585830612602057,0.7555698641763783,True,15,0.11684610467115991,0.6770129814967586,True
2616,53,0.35634169102616264,0.7081914606673664,True,32,0.16973853065299344,0.7669787213519289,True,15,0.08625753392754429,0.6623835331876374,True
2617,53,-0.07839085869909508,0.6190212006479618,True,32,0.17554827607560783,0.7450129659283319,True,15,0.2666840326515839,0.6886521003367276,True
2618,53,0.06947855797204773,0.6240663547778752,True,32,0.054511763667176236,0.6704582443016256,True,15,0.26059611188387033,0.6510153433183324,True
2619,53,-0.16530968331626297,0.639341325770262,True,32,0.050274710203781214,0.6767510178202172,True,15,0.2566461915495575,0.654061788808554,True
2620,53,0.04365954772539381,0.6098544984924273,True,32,0.05410569848500546,0.6487125727402078,True,15,0.18256233353205667,0.6837020478529326,True
2621,53,-0.002617526089640155,0.6447849055070927,True,32,0.26690683555670763,0.6327046871793565,True,15,-0.14458134258476132,0.6474134331258141,True
2622,52,0.06917541780202853,0.623619807505957,True,32,0.3517364097481443,0.6454784559080461,True,16,-0.06116887967874521,0.6713294848861588,True
2623,52,-0.1726701195654044,0.6282980320259606,True,32,0.24670735314100928,0.6243224647903871,True,16,-0.04523193569800299,0.6685446806585159,True
2624,52,0.1378533816462179,0.6613075064961488,True,32,0.14876222778198603,0.6572202763790387,True,16,-0.026508603220029153,0.652256208871008,True
2625,52,0.056611423726381,0.624843547661149,True,32,0.16107213074022497,0.6639220945781812,True,16,-0.02729739785399768,0.6612458220860243,True
2626,52,-0.0022305577475195894,0.6221922842227213,True,32,0.04262073490366677,0.6518160316621443,True,16,-0.019460705066021516,0.6595756507988383,True
2627,52,0.13002552498190384,0.5786078313540759,True,32,0.1792111307068165,0.6517915143609727,True,16,0.015754205180519065,0.6768859711778122,True
2628,52,0.05721996253528017,0.5864444571443863,True,32,0.31237928333864917,0.6746912564257097,True,16,-0.006911863653877526,0.7170415667426506,True
2629,52,-0.20589558888657697,0.5878194355017551,True,32,0.5376495459657354,0.7781690794864602,True,16,-0.0056868919164790865,0.7215137066010923,True
2630,52,-0.1151728294429272,0.582172741169301,True,32,0.43982896225815954,0.721598231525545,True,16,-0.03856667834823077,0.6870441377987737,True
2631,52,-0.051765674703402445,0.6079840994993068,True,32,0.33738827715416586,0.7586108098676876,True,16,0.1987158440454877,0.7366120715087401,True
2632,52,-0.06511164081640827,0.6026243967142354,True,32,0.2522048120149569,0.7470264752645774,True,16,0.20515703200675178,0.7227351546575089,True
2633,52,-0.015522255933924986,0.5885506793173944,True,32,0.18653405380687121,0.6737515974448394,True,16,-0.03723364449786558,0.7598725460178747,True
2634,52,-0.09914825396576771,0.5437658992593695,True,32,0.08079524743624691,0.6371327767925012,True,16,-0.08509548746712248,0.7366667251577254,True
2635,52,0.17372065253651442,0.5727879987148247,True,32,-0.06405928344297529,0.6741603607482599,True,16,-0.04059563809646004,0.7633523901505452,True
2636,51,0.09911128450223264,0.6040510963185723,True,33,0.02069516774928645,0.6787736039783391,True,16,-0.02644368046730744,0.6720307465846296,True
2637,51,0.2776406869244705,0.6895549755834892,True,33,0.0647081216456037,0.6528599763729589,True,16,0.17860633154764607,0.6543262887995702,True
2638,51,-0.022768391672871573,0.7137799261543218,True,33,-0.03915048413985604,0.6578585066565789,True,16,0.10040918488279815,0.6896465780428969,True
2639,50,0.175892246680974,0.682771049711946,True,33,0.01384618945135983,0.6539005919766067,True,17,0.1603870804587919,0.6433536094377696,True
2640,50,0.12445450520508759,0.7278649578904632,True,33,-0.034040730847610584,0.6633715652326921,True,17,0.09460053828440917,0.682536227087586,True
2641,50,-0.056352859614296875,0.6753372762233609,True,33,0.038330137764579886,0.691988304109698,True,17,0.15849425749954396,0.6390382890779369,True
2642,50,0.060537673756443075,0.6790499899353244,True,33,0.06741771886917547,0.7115622920320419,True,17,0.09872641420277328,0.6337442406863903,True
2643,50,0.08876974988677908,0.7041760093152478,True,33,0.11104082091383971,0.707704545337604,True,17,-0.052550850267520384,0.6527237362198097,True
2644,50,0.08817806458192383,0.7372182847917753,True,33,-0.013831262807585674,0.677355503356977,True,17,0.11185984730676299,0.6354929799804042,True
2645,50,0.15743891344661784,0.724244067290439,True,33,-0.11431392773288862,0.6973433450021568,True,17,0.25115065168954875,0.6574658937251638,True
2646,50,0.12555231297277994,0.7268112510282354,True,33,-0.09485192086964177,0.6934364619688506,True,17,0.3358725068699742,0.6618461862696471,True
2647,50,0.09827634958842886,0.6571079071858974,True,33,0.0695155903898637,0.7164764277153742,True,17,0.44458042567777684,0.7471806893272818,True
2648,50,0.09874713049688612,0.7163534535712217,True,33,0.05594559696299787,0.6928834164811956,True,17,0.4409485009315484,0.7718827991727839,True
2649,50,-0.12613661480140223,0.6897661008066381,True,33,0.104230304943126,0.674079293038342,True,17,0.5326993706564802,0.8084118141137607,True
2650,50,-0.04793470667312802,0.6881836069813486,True,33,0.10964454831003283,0.6872301933491879,True,17,0.5346931107239179,0.8076028009028787,True
2651,50,0.006847014151017401,0.6667879182961266,True,33,0.15304189761918613,0.6854614460036657,True,17,0.5314601780530218,0.7682477185236282,True
2652,50,-0.11820059927358048,0.7163370183702696,True,33,0.19002708440661295,0.6726893229029517,True,17,0.40841597157645315,0.7365043054115061,True
2653,50,-0.1452575716376004,0.7247154256670365,True,33,0.30839444772514935,0.685893328275986,True,17,0.3737955846511586,0.6838851626499141,True
2654,50,-0.18122801556103524,0.7932935522217531,True,33,0.286469766087753,0.7001902594432293,True,17,0.2950437869284886,0.706320551406249,True
2655,50,-0.24955290050954942,0.7452331802609854,True,33,0.2782227627044569,0.6951325264338903,True,17,0.25575471859583165,0.5943367421444421,True
2656,50,-0.22312715662636426,0.7198496388301849,True,33,0.21140631526669537,0.655928336336225,True,17,-0.0693520285648637,0.5948407287803885,True
2657,50,-0.2786537480969068,0.6974951407036782,True,33,0.10053383384875073,0.631838375352719,True,17,0.07413225108450021,0.6045736984357952,True
2658,50,0.10239179110314385,0.6371393074876239,True,33,0.0476533394398727,0.6927041028385198,True,17,-0.03431903760621452,0.6734492837724616,True
2659,50,-0.35590095841589714,0.6610535707287266,True,33,-0.08863761242798968,0.6707871633112403,True,17,0.07736931946128406,0.6562761970436874,True
2660,50,-0.05308431470566795,0.6052225641708456,True,33,0.003637561192035944,0.702593145169794,True,17,0.008581135834003838,0.6049359612400053,True
2661,50,-0.28261187818583267,0.626190783864817,True,33,-0.031662405025879976,0.6866513772635774,True,17,0.11794433782407449,0.6655687276023969,True
2662,50,0.028558288205490716,0.6040232159221963,True,33,0.12676914519804328,0.657618999980558,True,17,0.14277865611258822,0.6261614939857351,True
2663,50,0.001951624992088612,0.5999308602732768,True,33,-0.006839051955511778,0.6350860510476039,True,17,-0.027953566248068773,0.616713536990316,True
2664,49,0.0857270867066129,0.6056217870139741,True,33,-0.09746873707764918,0.6605152931858885,True,18,0.06894380137063869,0.5902409694612892,True
2665,49,-0.20209478128746428,0.6816128673753636,True,33,-0.2751521939919561,0.7241844075136453,True,18,-0.11156501710024785,0.5703616917873753,True
2666,49,0.028366139842741174,0.6508340222185938,True,33,-0.31933174110068885,0.7321166990760118,True,18,0.38331740938659026,0.6472170569393363,True
2667,49,-0.05975317351600035,0.6955080197908442,True,33,-0.14425610474088382,0.7151345247155823,True,18,0.28713560139987543,0.6860325725602623,True
2668,49,0.18199517768383647,0.644358376075096,True,33,-0.12420065369519423,0.7501470747901183,True,18,0.23787378505297602,0.6378556188626585,True
2669,49,-0.07533041558037762,0.6885461157014499,True,33,0.003982335240032372,0.7575622335979713,True,18,0.33554773563435963,0.6786525438945525,True
2670,49,0.24430679751738466,0.6736331096349003,True,33,0.07659888399391845,0.7627820140136715,True,18,0.3460000010913863,0.6625272243242887,True
2671,49,0.0750287375566775,0.6427199995974943,True,33,0.03577201263853523,0.7537880027010879,True,18,-0.09454067740308483,0.5615516779061066,True
2672,49,0.12397107593849768,0.7126250431873653,True,33,0.04022705749921478,0.7548230469134839,True,18,0.08972672289494443,0.5892017755762357,True
2673,49,-0.13873045465065537,0.6721394592209485,True,33,-0.071422518949126,0.7645347584720897,True,18,-0.0307045891634738,0.5820361693483256,True
2674,49,0.1281128362567005,0.6866431988240802,True,33,-0.0720237646823096,0.7632996606813511,True,18,0.11963748129630547,0.5901422808022816,True
2675,49,-0.10518690108215391,0.6308046640769799,True,33,-0.0724296797107551,0.7858658011172525,True,18,0.14005892534713685,0.5893959074574269,True
2676,49,0.13578936057752283,0.6636874806754987,True,33,0.08931767374280818,0.7651528752126094,True,18,0.12412571278657406,0.6314833217579409,True
2677,49,-0.16447447986604646,0.6076115066028499,True,33,0.16792320736632516,0.7885622061147759,True,18,0.17214026043243524,0.5937246664226079,True
2678,49,0.028964226343294864,0.639735499903747,True,33,0.18387942949552247,0.7412003343239543,True,18,-0.12883408843915806,0.6096519930937074,True
2679,49,-0.1930435012228877,0.6617554850251303,True,33,0.15114532888487825,0.7359831853365842,True,18,0.0997500845283533,0.6168102056507766,True
2680,49,-0.17997489893147683,0.6400923661292918,True,33,0.3331442003775557,0.747246830561205,True,18,-0.02230213551048004,0.5662228181829133,True
2681,49,-0.06328076360362225,0.6690805029022879,True,33,0.2670308208501581,0.7098552053603798,True,18,0.11125444153034539,0.609521416876997,True
2682,49,-0.2472071214425931,0.6331239267607524,True,33,0.24808551967211948,0.7133812638174813,True,18,-0.08330722172032662,0.6563326357326233,True
2683,49,-0.13890541895601788,0.6485881447659188,True,33,0.06920880590360372,0.6749750576513738,True,18,0.09588251946063192,0.5884088476708949,True
2684,49,-0.08254188510731644,0.6122036240100239,True,33,0.10684106509639711,0.7559561602197734,True,18,0.0009424047059571401,0.5964317878143355,True
2685,49,-0.17915517487942978,0.6277830439754633,True,33,0.02674555098945579,0.7483737997978763,True,18,-0.20388605061008125,0.6015730333543758,True
2686,49,0.08872213993371413,0.5933994937077893,True,33,0.05501349757187519,0.7537478333958939,True,18,-0.3421989608943907,0.6539207111928421,True
2687,49,-0.18871202534088014,0.6022390793432411,True,33,0.08993147895598949,0.721685435735237,True,18,-0.0987050435734848,0.6523053285431727,True
2688,49,0.11198786941659471,0.5981240598890147,True,33,0.06900368076555481,0.6771521288013678,True,18,-0.24929149521927124,0.6562923926134717,True
2689,48,-0.21116605259103513,0.5893107210230151,True,33,0.036716321059021395,0.6972027546861441,True,19,-0.12100669833270197,0.7058582581798487,True
2690,48,-0.12594467329472778,0.6510893610853706,True,33,0.0546687224328829,0.6797015868492342,True,19,-0.047689154882603994,0.6349984571937404,True
2691,48,-0.2847790690980044,0.6610485801025896,True,33,0.13872427663880377,0.7253021186410412,True,19,-0.18530078928022045,0.6496515829104155,True
2692,48,0.010830270721073287,0.5706371779362343,True,33,0.3084013642376896,0.778951031637938,True,19,-0.06154067541015445,0.6097846105436132,True
2693,48,-0.10942963981477523,0.5721647479520606,True,33,0.3460227891007753,0.7817974972224772,True,19,-0.12835965813647596,0.6108069487374784,True
2694,48,-0.046474366056942155,0.5975608504441506,True,33,0.3471709366811629,0.7913957269128942,True,19,0.04931003680105159,0.5765739574926217,True
2695,47,-0.14574581751787608,0.550128570094508,True,33,0.41003004640748997,0.7799924693642803,True,20,-0.044578390303640636,0.5778777743450411,True
2696,47,0.005208973493537732,0.5334382680739592,True,33,0.43997108035952964,0.7884295563672363,True,20,0.20166412208096535,0.6368246592016668,True
2697,47,0.054149305581957734,0.5577109388158266,True,33,0.32434581594788614,0.7804939549971603,True,20,0.27965385964553147,0.6468493997855158,True
2698,47,-0.15399941914224033,0.5120109867041034,True,33,0.24193626240333768,0.771566086880744,True,20,0.26110515622327146,0.6106941671389766,True
2699,46,-0.06295717757961594,0.6125018446448397,True,33,0.10157954569787012,0.7278724845380775,True,21,0.0672642721441626,0.5627429140287207,True
2700,46,0.026500789855308297,0.6291816439463314,True,33,0.07662337241363405,0.7337502993416471,True,21,0.16774737509357615,0.5825710106739221,True
2701,46,0.04965713670287094,0.6468856464493568,True,33,0.13836062043988118,0.678957310801183,True,21,0.34420292665695434,0.5920509593268776,True
2702,46,-0.02151820124509185,0.6674652539131312,True,33,0.1988263460722496,0.6317603649228398,True,21,0.21557856468655626,0.5397578054197641,True
2703,46,-0.049997785329520664,0.6755435417422897,True,33,0.19978567070334602,0.6104951629677767,True,21,0.1961255217459255,0.5119747909701099,True
2704,46,0.10215215416991849,0.6709906923600985,True,33,0.2778331509422556,0.6262194545959056,True,21,0.0987700450196851,0.49058053169206384,True
2705,46,0.10848276867860435,0.6269970140170072,True,33,0.32620892700890897,0.6360101810357666,True,21,0.21399922352130354,0.5076108970582499,True
2706,46,0.0901921622212818,0.6277351309282986,True,33,0.23072486253059488,0.60068490303633,True,21,-0.11352846754843349,0.4544328750216243,True
2707,46,0.22024193007907547,0.6425891694197099,True,33,0.01807158195443111,0.6076238219081087,True,21,0.12152916129700324,0.48500025859247914,True
2708,46,0.28613919174799657,0.6744821450105218,True,33,-0.222041036170434,0.6214706459758118,True,21,0.13827417184255486,0.5233074170378847,True
2709,46,0.27907597571805204,0.646208116570591,True,33,-0.23441595718494898,0.6051205511374015,True,21,0.3259603666707598,0.5218472905893635,True
2710,46,0.21334625788991798,0.6091841438386547,True,33,-0.2004248194076212,0.6741220471567679,True,21,0.24930161265661796,0.5479213179148256,True
2711,46,0.1339422988516074,0.6101095447936654,True,33,-0.10865229387876461,0.6600331537257826,True,21,0.44849313400727553,0.5577847083492032,True
2712,46,0.21550012802936463,0.6352590115563388,True,33,-0.02243161606255913,0.6950462767882218,True,21,0.2962789394458612,0.5373420961353601,True
2713,46,0.27935840241400983,0.7232548562957319,True,33,-0.05259290653491062,0.6522577587244388,True,21,0.4914857926838108,0.6455984523974351,True
2714,46,-0.018497665451104886,0.5906889034234352,True,33,-0.0756483969063576,0.6237882377375329,True,21,0.26214762741225317,0.5616199742033126,True
2715,46,-0.0845232156917456,0.675378795385045,True,33,0.019881189195938065,0.5886764225913498,True,21,0.42496800802751894,0.5963205141246923,True
2716,46,0.08682908528215855,0.6616304054013662,True,33,0.08035064878843004,0.6105317958928678,True,21,0.12553332778514587,0.5328149834193451,True
2717,46,0.11819084745901787,0.7062916251930298,True,33,0.11646088737470223,0.6792086320639606,True,21,0.2071168570714041,0.56638178945926,True
2718,46,0.03247593388306952,0.666751904246847,True,33,-0.005785251603258238,0.7214536738532551,True,21,0.21317582189511672,0.536615073940301,True
2719,46,0.16556777993369529,0.6615846570907076,True,33,-0.02130055679164107,0.735860262597826,True,21,0.2276819494270162,0.5430919028057667,True
2720,46,0.34549792014100594,0.6940110682169124,True,33,-0.04540747264079273,0.7246630879349085,True,21,0.25217597574608613,0.5365579127914245,True
2721,46,0.15403233564276492,0.6955054722750191,True,33,0.11686458545832945,0.7473502650047671,True,21,0.16765680354289317,0.473672002757803,True
2722,46,0.1925147542260354,0.6136330146364033,True,33,0.16836622539944843,0.7406390781927144,True,21,0.3352309377986269,0.535628575613077,True
2723,46,0.18221038463356204,0.67895652244756,True,33,-0.08335223205254713,0.7391096188548332,True,21,0.26619241957284295,0.5656680159292282,True
2724,46,0.20873829429381188,0.6362181007260347,True,33,-0.02151631227450837,0.7289643661205449,True,21,0.4038147495087537,0.6656204628469047,True
2725,46,0.13425609967499175,0.6930082736318398,True,33,-0.055684604109310094,0.7492233172922494,True,21,0.7056548683892317,0.7843281824891604,True
2726,46,0.08510799906689838,0.6611032554507136,True,33,-0.06254573236468272,0.7164990941487159,True,21,0.6336782825103527,0.7122257179467588,True
2727,46,0.0556339238284148,0.6424043497293902,True,33,-0.038222466673175026,0.690643641312747,True,21,0.5824300514269911,0.7285698514255631,True
2728,46,-0.1385866759188178,0.6766965735178501,True,33,0.13489589339548713,0.6550672924958965,True,21,0.6637425684971469,0.6943845372036436,True
2729,46,0.10097783696670326,0.6861368833574589,True,33,0.23909538154430093,0.6757768812656616,True,21,0.5428605813127485,0.6302530943940746,True
2730,46,-0.24746001442939888,0.6758695048174246,True,33,0.2159987939108113,0.6742830867574108,True,21,0.5983957995082841,0.6519631007553102,True
2731,46,-0.1108806708213823,0.6525673459698166,True,34,0.09393799227150991,0.7080318827701174,True,20,0.3854400756162109,0.5429063318867934,True
2732,45,-0.25932629824798337,0.6803723120985327,True,34,0.0720137645950627,0.7120512102568392,True,21,0.34134552574620997,0.5454663627374804,True
2733,45,-0.13921451231120108,0.662010704268847,True,34,0.13982939281300108,0.607383179149542,True,21,0.15240552437830066,0.5198350137081422,True
2734,45,-0.028255968290018273,0.5916312865993323,True,34,0.11292298358820764,0.637342169980644,True,21,0.19618501044218586,0.5943556081454716,True
2735,45,0.056178415939934764,0.6033830296859269,True,34,0.0839522876617323,0.6281608363281282,True,21,0.3666713386221287,0.6039714658412036,True
2736,45,-0.012322723991241246,0.5751058517004168,True,34,0.1142176539156754,0.63304191097144,True,21,0.28713824584868697,0.5902790337373371,True
2737,45,0.15874484027486013,0.6353551671599387,True,34,0.031156099421381103,0.6019967414025225,True,21,0.45658345791704247,0.6409898779508516,True
2738,45,-0.07096302411207576,0.6267806238551489,True,34,-0.023008363990626526,0.6012660114229916,True,21,0.2317199010637451,0.6123424732611952,True
2739,45,0.1001769634944954,0.6101578761884188,True,34,-0.3276314402829898,0.6384328385085491,True,21,0.38644302582455126,0.6246187906651056,True
2740,44,-0.1496511455724656,0.627621726841401,True,34,-0.16320092374982534,0.6254975916817442,True,22,0.23633953371642227,0.5892342187306547,True
2741,44,-0.04318188029494683,0.600237483585705,True,34,-0.05627253472461432,0.571590336372839,True,22,0.09661681259630432,0.5244724068115785,True
2742,44,-0.2071876357839277,0.6189743301138012,True,34,-0.012013519996622701,0.5789046455774346,True,22,0.15300215108540713,0.5556704641989951,True
2743,44,0.18920739696653552,0.5981408145017909,True,34,0.04857038030504683,0.5628014453079272,True,22,0.15393214452909704,0.5270700959470602,True
2744,44,-0.014666788085919747,0.5504293569287364,True,34,-0.11490862795070911,0.5922399189470262,True,22,0.0408794129250781,0.5228076067799093,True
2745,44,0.11897327955379501,0.6002060071997024,True,34,-0.1980996326124467,0.6103050839681139,True,22,0.08675679416824579,0.5228531596109119,True
2746,44,-0.1254094330753104,0.6189175788332134,True,34,-0.14149427822199834,0.6201048901542046,True,22,-0.12991810220274977,0.5520508408074145,True
2747,44,-0.00826693130199348,0.5869553866086766,True,34,-0.1987764321278284,0.6128059806098678,True,22,0.009888300481243763,0.5362418397546502,True
2748,44,-0.008883435981018172,0.5349390525229213,True,34,-0.1317796345938933,0.649643520153197,True,22,0.0132152826307486,0.535586795417952,True
2749,44,0.02304772682119219,0.5680511410060318,True,34,-0.18025285329613214,0.6658059741628958,True,22,0.17018308872811724,0.5884081742537388,True
2750,44,-0.22633697082517193,0.5920676160409071,True,34,-0.013577470911985043,0.6635086012170699,True,22,0.24060986322247316,0.5652133984188524,True
2751,44,-0.15017772016075168,0.645565817495534,True,34,-0.051200087015612156,0.641580454990427,True,22,0.015649954084881183,0.5627388838960906,True
2752,43,-0.18664890255040098,0.6256959571156339,True,34,-0.19129475061866075,0.6043402699686157,True,23,0.17836390531235424,0.5759367481044366,True
2753,43,-0.17520254945381275,0.6219260929595516,True,34,-0.21278004079640547,0.5955900393543313,True,23,0.18346753935504112,0.5979989829261271,True
2754,43,-0.13561930442090994,0.6080353360967108,True,34,-0.0052076366419440915,0.5393328632804242,True,23,0.3202507013854952,0.6287659140099384,True
2755,43,-0.16699271979003924,0.6091673326950183,True,34,-0.05741130584854774,0.4931221052472025,True,23,0.32976695869130007,0.6628220463845707,True
2756,43,0.11482162930898593,0.6010834673556991,True,34,-0.05033542686335681,0.5208833300474973,True,23,0.40850349810667513,0.6513394858004095,True
2757,43,0.017104683099535157,0.6173534869627242,True,34,0.03809968977730902,0.5515712594732768,True,23,0.19746208012531904,0.5726626512676593,True
2758,43,0.01362183821388876,0.5543205624894426,True,34,0.12944736927877543,0.5896862486916691,True,23,0.38970655743981203,0.6341154363592355,True
2759,43,-0.03384076512988573,0.6140452620443112,True,34,0.2015012877799805,0.5968490924562642,True,23,0.2673946897892963,0.6032048617286647,True
2760,43,0.14351710020926012,0.6303918019786956,True,34,0.16040154345763058,0.6212304133181664,True,23,0.3665173938435955,0.578986171643707,True
2761,43,0.03905474001684198,0.5581265111853885,True,34,0.19960187539324767,0.6508390204091644,True,23,0.24895400648669994,0.6371341166575405,True
2762,43,0.19086003002834503,0.617759384607075,True,34,0.1996249948874319,0.6760762133075009,True,23,0.3349923914752774,0.6889381280249987,True
2763,43,-0.1485931992771661,0.5620813190113636,True,34,0.15994013083872782,0.6587632546268413,True,23,0.40973666014394367,0.6976206113919123,True
2764,43,0.07582106144557958,0.6156849768883357,True,34,0.10166935315613781,0.6239801328854738,True,23,0.31808279446220533,0.6463432909276208,True
2765,43,0.09000032599354167,0.5023444232455571,True,34,0.1111188195525176,0.6383565288086782,True,23,0.3858797702681024,0.6524082598154292,True
2766,43,0.03812228951803563,0.6043350814166274,True,34,0.02384388943895174,0.6108666233191326,True,23,0.30583242829176305,0.6355187282062527,True
2767,43,-0.024276187473823818,0.5544694492232422,True,34,0.056850272336694124,0.5889302699298088,True,23,0.38277133216586834,0.5997325794246716,True
2768,43,0.09890279425533577,0.6198584524395019,True,34,0.05593191197332928,0.5950999008844124,True,23,0.3182462191404114,0.5626822599973911,True
2769,43,0.12448863189199028,0.6398735970839888,True,34,0.21471618497885708,0.6273622431075169,True,23,0.3203141305654523,0.5461344066576469,True
2770,43,0.0609549799599013,0.5893199275220316,True,34,0.2109525369188909,0.6446477004566565,True,23,0.24067368282190146,0.5503192745591402,True
2771,43,0.096306018375318,0.5916406772854477,True,34,0.16547805115713396,0.6596292640432447,True,23,0.15171416428734671,0.5881602991126139,True
2772,43,-0.052490967036990015,0.6011841695683485,True,34,0.1401092609469247,0.6697874473011731,True,23,0.28386786111083023,0.6204002045885589,True
2773,43,0.18709237412995589,0.6517802057600632,True,34,0.12917749807491527,0.7024666524823723,True,23,0.3045749921611881,0.6835230200088763,True
2774,43,0.16059895779688904,0.620070136618234,True,34,0.15308239679152852,0.7347246233465792,True,23,0.15631595849116456,0.647942032177996,True
2775,43,0.14929034517693426,0.5943415842279881,True,34,0.11286807127680427,0.7298991963992026,True,23,0.3435811855684112,0.6829397658980381,True
2776,43,0.22699501079066106,0.6483988462508719,True,34,0.09058386920388047,0.7277657033984908,True,23,0.2885524334586914,0.6604790759474947,True
2777,43,0.13310585009655618,0.6341142503857753,True,34,0.014895502536809406,0.7173135854620108,True,23,0.4229804658214581,0.7352644861634355,True
2778,43,0.09142347277081328,0.5418806073420374,True,34,-0.05798247155080104,0.7114233470514852,True,23,0.4889420955025921,0.6944657218656195,True
2779,43,0.029685015034806334,0.5872086000491675,True,34,-0.034136303032975115,0.7094799123454528,True,23,0.35185025281521193,0.6440859153214283,True
2780,43,0.048288708216997774,0.5672758047264631,True,35,0.06461901305603637,0.7021784655209796,True,22,0.48729491038292766,0.6612941404084139,True
2781,43,-0.07362892976296989,0.6029704311864879,True,35,0.204273859650502,0.6770549588413005,True,22,0.26378424923038485,0.58495275109177,True
2782,43,0.04381432724738601,0.5819308916154499,True,35,0.19733440440457212,0.6810537303323639,True,22,0.47419535041030786,0.7138812699228405,True
2783,43,0.05593926674339185,0.6373393197535178,True,35,0.21776179755427608,0.716172305186094,True,22,0.4032420235526832,0.7071604905339156,True
2784,43,0.17520543903876254,0.6576084534464892,True,35,0.20040999575018428,0.7428849470431361,True,22,0.6493343140566191,0.8362068757643918,True
2785,43,0.15556122752570667,0.6780282594895384,True,35,0.1679286153831926,0.7276854679944065,True,22,0.7233795290939707,0.8087047654889343,True
2786,43,0.09393958997483083,0.6021674227989839,True,35,0.18292747354178818,0.7326826758958628,True,22,0.4324504121677544,0.7104677532262744,True
2787,43,0.08692947880599941,0.6697300726232035,True,35,0.0242126128705529,0.6983554281401869,True,22,0.5106043869832002,0.7292525775238332,True
2788,43,0.1260210735248636,0.6257239070290802,True,35,0.07017083119736112,0.7183812798610469,True,22,0.5585528297302623,0.7212073512970425,True
2789,43,-0.00870533918167565,0.6409755693203845,True,35,-0.05447400243612176,0.6812621642868499,True,22,0.4451083977500534,0.6522391377690343,True
2790,43,0.17776727484089902,0.6645602453532016,True,35,0.005288668058713584,0.6987570890661537,True,22,0.20233643094559073,0.6073811323898834,True
2791,43,0.06904275701422345,0.641562047640773,True,35,0.007878729892843335,0.6906915366798766,True,22,0.3521570646840596,0.6845769840546522,True
2792,43,-0.1319785341556245,0.6155665546688257,True,35,-0.1110803158295978,0.6519429518829537,True,22,0.2569206310793979,0.6609026696152205,True
2793,43,0.1261770861722909,0.6850669214130544,True,35,-0.1677430936739824,0.6619821243248806,True,22,0.41202461006078617,0.7264283735197792,True
2794,43,-0.18663221645316988,0.621380051437363,True,35,-0.18139001359442325,0.6472840831735744,True,22,0.23098202944659582,0.6345416108200176,True
2795,43,0.013287688192729942,0.6696442520801488,True,35,0.0066498737007061135,0.6570960492707603,True,22,0.18100558298811176,0.6423886485012603,True
2796,43,-0.06180224570322592,0.6243995373652182,True,35,0.04598364998574134,0.6922993809931044,True,22,0.2771571511904675,0.7074324480956369,True
2797,43,-0.0038980149961547555,0.6401305941208056,True,35,-0.04437556376683153,0.6882728056767674,True,22,0.45363687365653066,0.7294799420874009,True
2798,43,-0.08315765154553158,0.6817573449539925,True,35,-0.07086358676468191,0.7244672555669709,True,22,0.45352285266612624,0.6758567476928495,True
2799,43,0.12498010677535948,0.5959187352013489,True,35,0.019939731067786935,0.7187688082796817,True,22,0.34798421061475665,0.609132001054261,True
2800,43,-0.01567752871954398,0.6506974314893306,True,35,0.051809726464419205,0.719589674433422,True,22,0.10917448384864287,0.5654737746813026,True
2801,43,0.15581802293633779,0.671077622526405,True,35,0.0069648033838533175,0.7550844569966665,True,22,0.33494160264203904,0.5921336590972607,True
2802,43,-0.051147445374988866,0.6240190804325676,True,35,0.10846699887502513,0.7498229748637301,True,22,0.3165790358891019,0.6832909863967593,True
2803,43,0.08341915935215735,0.6534437642920639,True,35,0.010390530649977978,0.7208531357120442,True,22,0.5354149656651352,0.7620845198544404,True
2804,43,0.08610934256214935,0.5723289945476718,True,35,0.026225685439229793,0.7136583506431395,True,22,0.4376675978391836,0.7777906369317528,True
